tm_player_id,gsis_player_id,elias_player_id,nfl_player_id,tm_full_name,tm_position,elias_team_id,tm_team_abbrev,tm_season_year,tm_height,tm_weight,tm_dob,tm_age_sep1,tm_college,tm_college_conf,tm_experience,tm_jersey_number,tm_draft_round,tm_draft_num_in_round,tm_draft_number_overall,tm_draft_team,tm_draft_year,tm_40_time,tm_bench_reps,tm_broad_jump,tm_20_shuttle,tm_3_cone,tm_arm_length,tm_hand_span,tm_vert_jump,tm_wing_span,tm_athlete_score,tm_combine_score,tm_size_score,tm_production_score,tm_proday_dash40,tm_proday_3cone,tm_proday_bench,tm_proday_long_jump,tm_proday_ss20,tm_proday_vert
39375,00-0039375,NEW717321,,Josh Newton,CB,920,CIN,2025,71,190,2000-09-14,24.964,TCU,Big Twelve Conference,2,28,5,Undrafted,149.0,CIN,2024,4.51,15.0,124.0,4.15,7.01,31.125,9.25,34.0,74.25,66.3,69.6,,66.0,,,,,,
39435,00-0039435,BET334096,,Tatum Bethune,LB,4500,SF,2025,72,230,2001-02-19,24.531,Florida State,Atlantic Coast Conference,2,48,7,Undrafted,251.0,SF,2024,,16.0,,,,32.375,10.0,,78.25,63.8,63.8,,64.3,4.75,7.03,19.0,115.0,4.35,30.5
39893,00-0039893,THO419793,,Brian Thomas Jr.,WR,2250,JAX,2025,74,209,2002-10-08,22.899,LSU,Southeastern Conference,2,7,1,Undrafted,23.0,JAX,2024,4.33,11.0,126.0,,,32.75,9.75,38.5,79.625,91.2,87.4,,82.0,,,,,,
39894,00-0039894,WOR741496,,Xavier Worthy,WR,2310,KC,2025,71,165,2003-04-27,22.348,Texas,Big Twelve Conference,2,1,1,Undrafted,28.0,KC,2024,4.21,,131.0,,,31.125,8.75,41.0,74.25,89.8,84.7,,78.5,,,,130.0,,
39908,00-0039908,JEN339534,,Kris Jenkins,DL,920,CIN,2025,75,310,2001-10-10,23.893,Michigan,Big Ten Conference,2,90,2,Undrafted,49.0,CIN,2024,4.91,29.0,115.0,4.78,,34.0,9.375,30.0,79.125,76.0,71.7,,73.4,,,,,4.63,
39339,00-0039339,FUA229226,,Taliese Fuaga,OT,3300,NO,2025,78,324,2002-04-05,23.408,Oregon State,Pacific Twelve Conference,2,75,1,Undrafted,14.0,NO,2024,5.13,,111.0,,,33.125,10.125,32.0,80.625,82.8,82.8,,78.3,,,,,,
39356,00-0039356,SAN343203,,Ja'Tavion Sanders,TE,750,CAR,2025,76,252,2003-03-27,22.433,Texas,Big Twelve Conference,2,0,4,Undrafted,101.0,CAR,2024,4.69,,,4.32,,32.875,10.125,,78.25,64.1,77.9,,79.0,,,8.0,114.0,4.55,30.0
39391,00-0039391,VID103821,,Kimani Vidal,RB,4400,LAC,2025,68,215,2001-08-28,24.011,Troy,Sun Belt Conference,2,30,6,Undrafted,181.0,LAC,2024,4.46,18.0,120.0,4.15,7.01,30.375,9.375,37.5,73.25,88.5,76.4,,68.5,,,,,,
39424,00-0039424,VEL175757,,Devaughn Vele,WR,3300,NO,2025,77,210,1997-12-12,27.721,Utah,Pacific Twelve Conference,2,14,7,Undrafted,235.0,DEN,2024,4.47,,126.0,,,33.5,9.75,36.0,79.125,74.7,68.5,,59.5,,7.02,11.0,,4.33,
39731,00-0039731,LAT059109,,JC Latham,OT,2100,TEN,2025,78,342,2003-02-08,22.561,Alabama,Southeastern Conference,2,55,1,Undrafted,7.0,TEN,2024,,,,,,35.125,11.0,,84.375,67.6,79.2,,79.7,,,,,,
39739,00-0039739,WIL777750,,Roman Wilson,WR,3900,PIT,2025,70,186,2001-06-19,24.203,Michigan,Big Ten Conference,2,10,3,Undrafted,84.0,PIT,2024,4.39,12.0,,,,30.375,9.375,,72.5,77.9,77.1,,71.9,,6.89,,,4.07,
39754,00-0039754,CUL534924,,Devin Culp,TE,4900,TB,2025,76,237,2000-02-02,25.578,Washington,Pacific Twelve Conference,2,82,7,Undrafted,246.0,TB,2024,4.47,,,,,32.875,9.25,,78.5,78.3,67.2,,62.7,,7.28,,118.0,4.31,35.0
39809,00-0039809,ELL749388,,Jonah Elliss,LB,1400,DEN,2025,74,246,2003-04-03,22.413,Utah,Pacific Twelve Conference,2,52,3,Undrafted,76.0,DEN,2024,,,,,,33.0,10.5,,79.25,64.2,72.1,,80.7,,,,,,
39861,00-0039861,NUB415291,,Tyler Nubin,SAF,3410,NYG,2025,74,210,2001-06-14,24.216,Minnesota,Big Ten Conference,2,27,2,Undrafted,47.0,NYG,2024,,,,,,32.0,9.0,,77.5,56.8,72.8,,75.5,4.59,7.2,10.0,120.0,4.51,31.5
39889,00-0039889,SMI501138,,Maason Smith,DT,2250,JAX,2025,77,306,2002-10-13,22.885,LSU,Southeastern Conference,2,94,2,Undrafted,48.0,JAX,2024,5.01,,108.0,4.69,7.62,35.0,8.5,31.0,84.625,69.9,66.9,,65.0,,7.22,21.0,,4.64,
39901,00-0039901,COL295571,,Keon Coleman,WR,610,BUF,2025,76,215,2003-05-17,22.293,Florida State,Atlantic Coast Conference,2,0,2,Undrafted,33.0,BUF,2024,4.61,,127.0,,,32.125,9.375,38.0,78.125,74.6,78.0,,72.8,,,,,,
39920,00-0039920,COR399318,,Malachi Corley,WR,1050,CLE,2025,71,215,2002-03-21,23.449,Western Kentucky,Conference USA,2,83,3,Undrafted,65.0,NYJ,2024,,,,,,32.125,9.125,,76.625,73.5,79.5,,77.9,4.49,,,,4.22,
39338,00-0039338,BOW196560,,Brock Bowers,TE,2520,LV,2025,75,235,2002-12-13,22.718,Georgia,Southeastern Conference,2,89,1,Undrafted,13.0,LV,2024,,,,,,32.75,9.75,,78.25,72.2,85.5,,92.6,,,,,,
39347,00-0039347,WAL505176,,Trevin Wallace,LB,750,CAR,2025,73,244,2003-02-22,22.523,Kentucky,Southeastern Conference,2,32,3,Undrafted,72.0,CAR,2024,4.51,,127.0,,,32.625,9.125,37.5,79.125,84.7,74.4,,64.3,,,20.0,,,
39360,00-0039360,MUS701799,,Malik Mustapha,SAF,4500,SF,2025,70,206,2002-06-25,23.186,Wake Forest,Atlantic Coast Conference,2,6,4,Undrafted,124.0,SF,2024,,22.0,,,,30.125,9.0,,72.5,82.8,72.4,,65.6,4.54,,,126.0,,41.5
39792,00-0039792,WAL125280,,Devontez Walker,WR,325,BAL,2025,73,198,2001-06-19,24.203,North Carolina,Atlantic Coast Conference,2,81,4,Undrafted,113.0,BAL,2024,4.36,,134.0,,,33.25,9.125,40.5,79.125,83.9,81.8,,76.3,,,,,4.3,
39829,00-0039829,MUA504282,,Darius Muasau,LB,3410,NYG,2025,72,234,2001-02-10,24.556,UCLA,Pacific Twelve Conference,2,53,6,Undrafted,183.0,NYG,2024,4.7,,117.0,,,31.5,9.5,36.5,74.75,67.0,66.3,,68.7,4.71,7.23,,,4.41,
39849,00-0039849,HAR648677,,Marvin Harrison Jr.,WR,3800,ARI,2025,75,220,2002-08-11,23.057,Ohio State,Big Ten Conference,2,18,1,Undrafted,4.0,ARI,2024,,,,,,31.875,9.5,,77.25,75.6,89.6,,91.8,,,,,,
39864,00-0039864,TAY812808,,Dadrion Taylor-Demerson,DB,3800,ARI,2025,70,197,2001-01-20,24.613,Texas Tech,Big Twelve Conference,2,42,4,Undrafted,104.0,ARI,2024,4.41,,123.0,,,30.875,9.625,38.0,74.25,77.2,70.1,,68.2,,7.0,,,4.39,
39886,00-0039886,SWE036191,,T'Vondre Sweat,DT,2100,TEN,2025,76,366,2001-07-11,24.142,Texas,Big Twelve Conference,2,93,2,Undrafted,38.0,TEN,2024,5.27,,98.0,,,33.25,10.125,26.0,81.25,66.7,75.8,,78.4,,,,,,
39913,00-0039913,COL221902,,Brandon Coleman,G,5110,WAS,2025,78,320,2000-10-12,24.885,TCU,Big Twelve Conference,2,74,3,Undrafted,67.0,WAS,2024,4.99,,114.0,,,34.625,10.75,34.0,84.0,93.0,76.3,,66.3,,7.4,24.0,,4.62,
39919,00-0039919,ODU426541,,Rome Odunze,WR,810,CHI,2025,75,215,2002-06-03,23.246,Washington,Pacific Twelve Conference,2,15,1,Undrafted,9.0,CHI,2024,4.45,,124.0,4.03,6.88,32.25,9.25,39.0,76.75,89.3,94.2,,89.3,,,,,,
39237,00-0039237,SAM005636,,Nick Samac,C,750,CAR,2025,76,314,2001-08-21,24.03,Michigan State,Big Ten Conference,2,60,7,Undrafted,228.0,BAL,2024,,,,,,32.75,9.75,,79.0,71.8,62.1,,59.7,,,,,,
39348,00-0039348,BEE069507,,Cooper Beebe,G,1200,DAL,2025,76,330,2001-05-19,24.287,Kansas State,Big Twelve Conference,2,56,3,Undrafted,73.0,DAL,2024,5.03,20.0,109.0,4.61,7.44,31.5,9.25,27.5,78.125,93.9,85.4,,82.4,,,,,,
39364,00-0039364,VAK189231,,Sione Vaki,RB,1540,DET,2025,71,216,2001-07-30,24.09,Utah,Pacific Twelve Conference,2,33,4,Undrafted,132.0,DET,2024,4.62,20.0,125.0,,,29.125,8.625,39.5,72.125,65.7,60.0,,56.8,4.51,7.16,,,4.28,
39408,00-0039408,MAH399714,,Christian Mahogany,G,1540,DET,2025,75,327,2000-10-11,24.888,Boston College,Atlantic Coast Conference,2,73,6,Undrafted,210.0,DET,2024,5.13,,109.0,4.53,7.81,33.5,10.5,32.5,81.625,85.0,79.4,,71.3,,,,,,
39816,00-0039816,GOU228729,,Anthony Gould,WR,2200,IND,2025,68,174,2001-04-06,24.405,Oregon State,Pacific Twelve Conference,2,6,5,Undrafted,142.0,IND,2024,4.39,,129.0,4.16,,29.625,8.875,39.5,69.875,82.2,73.8,,61.8,,6.94,,,4.17,
39827,00-0039827,NOU415291,,Hunter Nourzad,C,2310,KC,2025,75,317,2000-11-26,24.762,Penn State,Big Ten Conference,2,60,5,Undrafted,159.0,KC,2024,,27.0,,,,33.125,10.75,,79.375,76.0,58.4,,54.9,,,,,,
39361,00-0039361,IRV731762,,Bucky Irving,RB,4900,TB,2025,70,194,2002-08-19,23.036,Oregon,Pacific Twelve Conference,2,7,4,Undrafted,125.0,TB,2024,4.55,,115.0,,,29.5,9.5,29.5,70.625,63.2,74.9,,78.6,,,15.0,,,31.5
39807,00-0039807,MEL610078,,Max Melton,CB,3800,ARI,2025,71,187,2002-04-15,23.381,Rutgers,Big Ten Conference,2,16,2,Undrafted,43.0,ARI,2024,4.39,,136.0,,,32.125,9.125,40.5,76.625,82.3,76.8,,71.5,,6.95,16.0,,4.29,
39823,00-0039823,JON275726,,Elijah Jones,CB,3800,ARI,2025,73,185,2000-01-08,25.646,Boston College,Atlantic Coast Conference,2,28,3,Undrafted,90.0,ARI,2024,4.44,,131.0,,,31.5,9.25,42.5,76.0,73.8,73.8,,70.8,,7.07,,,4.25,
39831,00-0039831,HAD230716,,Kamal Hadden,DB,1800,GB,2025,73,192,2001-01-17,24.621,Tennessee,Southeastern Conference,2,36,6,Undrafted,211.0,KC,2024,,,,,,30.875,8.5,,74.125,64.8,71.6,,72.6,4.57,7.15,,122.0,4.31,34.5
39840,00-0039840,BOO005373,,Austin Booker,DE,810,CHI,2025,78,245,2002-12-14,22.715,Kansas,Big Twelve Conference,2,94,5,Undrafted,144.0,CHI,2024,4.79,,120.0,,,33.875,9.25,32.5,81.375,51.5,68.1,,73.2,4.78,7.28,,,4.47,31.5
39874,00-0039874,WRI398099,,Jaylen Wright,RB,2700,MIA,2025,70,208,2003-04-01,22.419,Tennessee,Southeastern Conference,2,5,4,Undrafted,120.0,MIA,2024,4.38,,134.0,,,31.5,9.375,38.0,75.875,90.6,80.3,,70.8,,,,,,
39923,00-0039923,MCC189531,,J.J. McCarthy,QB,3000,MIN,2025,75,219,2003-01-20,22.613,Michigan,Big Ten Conference,2,9,1,Undrafted,10.0,MIN,2024,,,,4.23,6.82,31.625,9.0,,75.875,77.6,80.4,,81.4,,,,,,
39341,00-0039341,GUY734424,,Tyler Guyton,OT,1200,DAL,2025,79,322,2002-06-11,23.225,Oklahoma,Big Twelve Conference,2,60,1,Undrafted,29.0,DAL,2024,5.19,,107.0,4.71,7.5,34.125,10.25,34.5,82.25,83.1,80.6,,76.3,,,,,,
39354,00-0039354,JAC405131,,McKinnley Jackson,DT,920,CIN,2025,74,330,2001-12-26,23.682,Texas A&M,Southeastern Conference,2,93,3,Undrafted,97.0,CIN,2024,5.26,,106.0,,,33.875,10.0,23.0,80.25,55.7,61.7,,63.3,,7.89,24.0,,4.9,
39355,00-0039355,MCC038410,,Luke McCaffrey,WR,5110,WAS,2025,74,195,2001-04-02,24.416,Rice,American Athletic Conference,2,11,3,Undrafted,100.0,WAS,2024,4.46,,121.0,4.02,6.7,30.125,9.625,36.0,74.5,77.9,73.8,,70.0,,,,,,
39359,00-0039359,STO763332,,Cade Stover,TE,2120,HOU,2025,76,251,2000-06-12,25.219,Ohio State,Big Ten Conference,2,87,4,Undrafted,123.0,HOU,2024,4.65,,117.0,4.45,,32.75,9.75,34.5,77.25,77.0,74.8,,66.9,,,,,,
39372,00-0039372,BRO827589,,Jarvis Brownlee Jr.,DB,3430,NYJ,2025,70,194,2001-07-13,24.137,Louisville,Atlantic Coast Conference,2,29,5,Undrafted,146.0,TEN,2024,,,,,,31.25,9.0,,75.25,58.9,66.6,,69.5,4.51,6.94,,118.0,4.25,31.5
39376,00-0039376,RAT689214,,Spencer Rattler,QB,3300,NO,2025,72,211,2000-09-28,24.926,South Carolina,Southeastern Conference,2,2,5,Undrafted,150.0,NO,2024,4.95,,108.0,4.37,7.21,31.0,9.875,32.0,74.75,62.0,71.7,,73.9,,,,,,
39379,00-0039379,THR048621,,Jamari Thrash,WR,1050,CLE,2025,72,190,2000-12-19,24.699,Louisville,Atlantic Coast Conference,2,80,5,Undrafted,156.0,CLE,2024,4.46,,120.0,,7.16,31.0,8.625,34.0,74.5,67.6,72.2,,73.2,,,,,,
39752,00-0039752,JOH103362,,Cedric Johnson,DE,920,CIN,2025,75,264,2002-09-06,22.986,Mississippi,Southeastern Conference,2,52,6,Undrafted,214.0,CIN,2024,4.63,25.0,122.0,,,33.5,9.875,38.0,79.375,80.3,68.5,,61.7,,7.45,,,4.36,
39895,00-0039895,HAL648337,,Mike Hall Jr.,DT,1050,CLE,2025,75,300,2003-06-13,22.219,Ohio State,Big Ten Conference,2,51,2,Undrafted,54.0,CLE,2024,,,,,,33.5,10.0,,81.125,82.5,70.6,,68.3,4.75,,24.0,111.0,,33.0
39916,00-0039916,PEA307677,,Ricky Pearsall,WR,4500,SF,2025,73,189,2000-09-09,24.978,Florida,Southeastern Conference,2,1,1,Undrafted,31.0,SF,2024,4.41,17.0,129.0,4.05,6.64,30.875,9.25,42.0,73.375,79.2,76.0,,69.5,,,,,,
39917,00-0039917,PEN238127,,Michael Penix Jr.,QB,200,ATL,2025,75,220,2000-05-08,25.315,Washington,Pacific Twelve Conference,2,9,1,Undrafted,8.0,ATL,2024,,,,,,33.625,10.5,,81.0,85.0,80.8,,79.6,4.58,,,125.0,,36.5
39387,00-0039387,CAR566002,,Caelen Carson,DB,1200,DAL,2025,72,198,2002-03-03,23.498,Wake Forest,Atlantic Coast Conference,2,21,5,Undrafted,174.0,DAL,2024,,,,,,31.375,8.25,,75.625,63.2,71.2,,68.8,4.52,,6.0,114.0,,35.5
39735,00-0039735,POW794167,,Jackson Powers-Johnson,C,2520,LV,2025,75,325,2003-01-23,22.605,Oregon,Pacific Twelve Conference,2,58,2,Undrafted,44.0,LV,2024,,30.0,104.0,,,32.25,9.875,32.0,78.5,78.4,84.0,,82.4,,,,,,
39839,00-0039839,HAY586893,,Christian Haynes,G,4600,SEA,2025,75,318,2000-04-13,25.383,Connecticut,Independent,2,64,3,Undrafted,81.0,SEA,2024,5.03,25.0,102.0,,,33.5,9.0,33.0,79.75,83.6,80.4,,76.7,,,,,,
39903,00-0039903,ARN739342,,Terrion Arnold,CB,1540,DET,2025,72,195,2003-03-22,22.446,Alabama,Southeastern Conference,2,6,1,Undrafted,24.0,DET,2024,4.5,,129.0,,,31.625,8.875,37.0,76.25,68.5,83.4,,87.0,4.53,6.69,,,4.24,35.5
39373,00-0039373,EST610772,,Audric Estimé,RB,3300,NO,2025,71,227,2003-09-06,21.986,Notre Dame,Independent,2,30,5,Undrafted,147.0,DEN,2024,4.71,23.0,125.0,,,32.375,10.25,38.0,76.5,62.4,75.9,,82.9,4.61,,,,,
39389,00-0039389,LEE445336,,Logan Lee,DT,3900,PIT,2025,77,286,2000-06-12,25.219,Iowa,Big Ten Conference,2,91,6,Undrafted,178.0,PIT,2024,5.05,25.0,114.0,4.37,7.16,32.25,10.25,31.5,78.875,79.4,67.6,,60.8,,,,,,
39817,00-0039817,MON229580,,Jacob Monk,C,1800,GB,2025,75,308,2001-06-04,24.244,Duke,Atlantic Coast Conference,2,62,5,Undrafted,163.0,GB,2024,5.09,,108.0,,,32.375,10.0,29.5,79.0,78.8,66.3,,58.6,,,31.0,,,
39828,00-0039828,ROU504348,,Walter Rouse,OL,3000,MIN,2025,78,330,2001-03-09,24.482,Oklahoma,Big Twelve Conference,2,73,6,Undrafted,177.0,MIN,2024,,,,,,35.125,10.125,,83.75,69.6,65.1,,57.2,5.25,7.89,,110.0,4.83,33.0
39900,00-0039900,KNE426541,,Marshawn Kneeland,DE,1200,DAL,2025,75,268,2001-07-08,24.151,Western Michigan,Mid-American Conference,2,94,2,Undrafted,56.0,DAL,2024,4.75,21.0,119.0,4.18,7.02,34.5,9.125,35.5,83.375,83.5,75.2,,69.7,,,,,,
39910,00-0039910,DAN567618,,Jayden Daniels,QB,5110,WAS,2025,76,210,2000-12-18,24.702,LSU,Southeastern Conference,2,5,1,Undrafted,2.0,WAS,2024,,,,,,32.5,9.375,,76.75,82.3,89.8,,95.0,,,,,,
39884,00-0039884,WAS731428,,Tahj Washington,WR,2700,MIA,2025,70,175,2001-05-16,24.296,USC,Pacific Twelve Conference,2,84,7,Undrafted,241.0,MIA,2024,,,122.0,,,29.125,8.375,35.0,70.0,62.3,65.0,,69.3,4.52,6.84,,123.0,4.22,34.5
39897,00-0039897,ALT138430,,Joe Alt,OT,4400,LAC,2025,80,322,2003-02-28,22.507,Notre Dame,Independent,2,76,1,Undrafted,5.0,LAC,2024,5.05,27.0,112.0,4.51,7.31,34.25,10.0,28.0,82.75,97.5,95.1,,86.5,,,,,,
39350,00-0039350,ZIN615024,,Zak Zinter,G,1050,CLE,2025,78,310,2001-04-17,24.375,Michigan,Big Ten Conference,2,70,3,Undrafted,85.0,CLE,2024,,,,,,33.5,9.375,,81.125,72.7,76.2,,73.6,,,,,,
39414,00-0039414,ANT111455,,Daijahn Anthony,SAF,920,CIN,2025,72,200,2000-09-09,24.978,Mississippi,Southeastern Conference,2,33,7,Undrafted,224.0,CIN,2024,4.55,,116.0,,,32.5,9.0,37.0,76.375,71.8,68.7,,63.0,4.53,6.89,10.0,120.0,4.19,
39426,00-0039426,LEE475389,,Matt Lee,C,920,CIN,2025,76,310,2001-06-06,24.238,Miami,Atlantic Coast Conference,2,65,7,Undrafted,237.0,CIN,2024,5.03,,111.0,,,32.125,9.25,31.0,78.625,69.0,69.4,,72.5,,7.97,25.0,,4.69,
39753,00-0039753,LIM523267,,Beaux Limmer,G,2510,LAR,2025,77,312,2001-06-10,24.227,Arkansas,Southeastern Conference,2,50,6,Undrafted,217.0,LAR,2024,5.22,39.0,110.0,4.57,7.47,31.875,9.5,36.5,77.875,80.1,73.8,,70.7,,,,,,
39824,00-0039824,WIL054234,,Jared Wiley,TE,2310,KC,2025,78,249,2000-11-02,24.828,TCU,Big Twelve Conference,2,12,4,Undrafted,131.0,KC,2024,4.62,,118.0,,7.19,33.25,9.5,37.0,79.25,75.3,71.3,,64.1,,7.38,,,4.52,
39337,00-0039337,NAB400459,,Malik Nabers,WR,3410,NYG,2025,72,200,2003-07-28,22.096,LSU,Southeastern Conference,2,1,1,Undrafted,6.0,NYG,2024,,,,,,31.375,9.875,,76.125,81.5,93.0,,92.6,4.38,,15.0,129.0,,42.0
39367,00-0039367,THO410701,,Xavier Thomas,LB,3800,ARI,2025,74,250,1999-12-20,25.699,Clemson,Atlantic Coast Conference,2,54,5,Undrafted,138.0,ARI,2024,4.62,26.0,120.0,,,32.875,9.125,32.5,78.25,63.4,64.4,,63.3,4.56,,,,,
39398,00-0039398,MIL818788,,Joe Milton III,QB,1200,DAL,2025,77,246,2000-03-06,25.487,Tennessee,Southeastern Conference,2,10,6,Undrafted,193.0,NE,2024,,,121.0,,,33.375,10.25,35.0,80.0,80.3,72.2,,66.0,4.62,,,,,
39405,00-0039405,JOR314292,,Jawhar Jordan,RB,2120,HOU,2025,70,186,1999-08-18,26.038,Louisville,Atlantic Coast Conference,2,26,6,Undrafted,205.0,HOU,2024,4.56,,,,,30.125,8.5,,71.0,64.1,59.4,,71.5,,7.0,12.0,123.0,4.52,
39737,00-0039737,REI577302,,Tip Reiman,TE,3800,ARI,2025,77,271,2001-09-17,23.956,Illinois,Big Ten Conference,2,87,3,Undrafted,82.0,ARI,2024,4.64,28.0,121.0,4.26,7.02,32.875,10.5,33.5,79.5,95.1,74.2,,57.4,,,,,,
39794,00-0039794,ALL063734,,Braelon Allen,RB,3430,NYJ,2025,73,235,2004-01-20,21.613,Wisconsin,Big Ten Conference,2,0,4,Undrafted,134.0,NYJ,2024,,26.0,117.0,,,31.25,9.25,32.0,76.25,72.2,74.2,,68.7,,,,,,
39855,00-0039855,MCM472299,,Jalen McMillan,WR,4900,TB,2025,73,192,2001-12-07,23.734,Washington,Pacific Twelve Conference,2,11,3,Undrafted,92.0,TB,2024,4.47,,127.0,4.18,6.94,32.125,10.0,37.0,77.375,76.2,73.7,,68.5,,,,,,
39863,00-0039863,WAL422259,,Caedan Wallace,OL,3200,NE,2025,77,314,2000-04-18,25.37,Penn State,Big Ten Conference,2,70,3,Undrafted,68.0,NE,2024,5.15,,116.0,,,34.0,10.75,31.0,82.625,80.7,71.0,,62.7,,7.73,,,4.96,
39921,00-0039921,BEN649191,,Trey Benson,RB,3800,ARI,2025,72,220,2002-07-23,23.11,Florida State,Atlantic Coast Conference,2,33,3,Undrafted,66.0,ARI,2024,4.39,,122.0,,,31.5,9.25,33.5,76.375,86.1,81.5,,76.3,,,23.0,,,
39377,00-0039377,CAR106062,,Jaylon Carlies,LB,2200,IND,2025,75,227,2001-09-13,23.967,Missouri,Southeastern Conference,2,57,5,Undrafted,151.0,IND,2024,4.5,20.0,125.0,,,34.25,10.0,32.5,80.625,73.5,70.1,,66.6,,7.03,22.0,123.0,4.46,34.5
39400,00-0039400,LOG824407,,Zion Logue,DT,610,BUF,2025,78,325,2001-07-13,24.137,Georgia,Southeastern Conference,2,93,6,Undrafted,197.0,ATL,2024,5.14,,109.0,4.92,,33.5,10.0,29.0,80.25,54.9,55.5,,53.7,,7.85,17.0,,4.83,24.5
39402,00-0039402,CRU236813,,Jaden Crumedy,DT,750,CAR,2025,76,309,2000-07-30,25.088,Mississippi State,Southeastern Conference,2,96,6,Undrafted,200.0,CAR,2024,4.97,,105.0,4.66,,33.0,10.5,29.5,77.5,60.2,60.0,,58.4,,7.7,14.0,,4.56,30.0
39412,00-0039412,JEA410228,,Javontae Jean-Baptiste,DE,5110,WAS,2025,76,260,2000-05-16,25.293,Notre Dame,Independent,2,90,7,Undrafted,222.0,WAS,2024,4.66,,127.0,,,33.75,10.0,34.5,80.5,63.8,59.8,,62.5,,,,,,
39833,00-0039833,HAN641526,,C.J. Hanson,G,2310,KC,2025,77,300,2001-03-03,24.498,Holy Cross,Patriot League,2,61,7,Undrafted,248.0,KC,2024,5.0,,115.0,,,32.375,9.375,33.5,78.375,72.8,67.9,,69.0,,7.9,25.0,,4.71,
39836,00-0039836,JAC055625,,Brennan Jackson,LB,2520,LV,2025,76,263,2000-10-14,24.88,Washington State,Pacific Twelve Conference,2,54,5,Undrafted,154.0,LAR,2024,4.69,21.0,114.0,,,32.75,9.75,33.5,78.75,71.7,69.3,,69.3,,7.43,26.0,,4.34,
39877,00-0039877,KAM316529,,Mohamed Kamara,LB,4900,TB,2025,73,253,2000-06-09,25.227,Colorado State,Mountain West Conference,2,59,5,Undrafted,158.0,MIA,2024,4.57,23.0,123.0,,,32.375,8.625,34.5,78.5,74.2,73.9,,80.0,,7.34,,,4.49,
39310,00-0039310,KEE304546,,Trevor Keegan,G,1200,DAL,2025,77,306,2000-08-30,25.003,Michigan,Big Ten Conference,2,76,5,Undrafted,172.0,PHI,2024,5.24,,107.0,,,32.375,10.0,30.5,78.375,72.2,68.2,,62.6,,7.72,,,4.81,
39382,00-0039382,JON162388,,Christian Jones,OT,3800,ARI,2025,77,305,2000-05-12,25.304,Texas,Big Twelve Conference,2,75,5,Undrafted,162.0,ARI,2024,5.04,20.0,,4.78,8.09,34.5,10.625,,83.625,72.3,68.2,,65.8,,8.0,,,4.75,
39396,00-0039396,WIN280067,,Mekhi Wingo,DT,1540,DET,2025,72,288,2003-04-17,22.375,LSU,Southeastern Conference,2,94,6,Undrafted,189.0,DET,2024,4.85,25.0,109.0,,,32.0,9.25,31.5,77.875,84.4,73.9,,69.8,,7.33,28.0,,4.45,
39743,00-0039743,JEF262504,,Jordan Jefferson,DT,920,CIN,2025,74,316,2001-09-24,23.937,LSU,Southeastern Conference,2,94,4,Undrafted,116.0,JAX,2024,,34.0,104.0,,,33.125,9.875,31.0,79.25,76.2,67.4,,60.3,5.08,,,,,
39832,00-0039832,KIN700686,,Jarrett Kingston,G,2120,HOU,2025,76,308,1999-12-02,25.748,USC,Big Ten Conference,2,63,6,Undrafted,215.0,SF,2024,5.02,32.0,111.0,4.47,7.53,32.125,9.75,31.5,78.125,89.4,70.5,,62.5,,,36.0,,,
39239,00-0039239,KIN552601,,Kalen King,CB,750,CAR,2025,71,190,2003-01-28,22.591,Penn State,Big Ten Conference,2,25,7,Undrafted,255.0,GB,2024,4.61,,122.0,4.16,,30.875,8.75,37.0,74.25,65.7,68.5,,62.3,4.55,,,,4.13,
39800,00-0039800,JAM173361,,DJ James,CB,3200,NE,2025,72,184,2001-03-05,24.493,Auburn,Southeastern Conference,2,30,6,Undrafted,192.0,SEA,2024,4.42,,,,,31.0,8.375,,72.375,68.4,73.8,,72.2,,7.28,,126.0,4.41,
39878,00-0039878,ULO415291,,Edefuan Ulofoshio,LB,1050,CLE,2025,73,239,2000-01-23,25.605,Washington,Pacific Twelve Conference,2,54,5,Undrafted,160.0,BUF,2024,4.56,,128.0,,,32.875,9.25,39.5,79.625,75.7,75.0,,71.7,,7.69,21.0,,4.33,
39882,00-0039882,GRA027444,,Tylan Grable,OT,610,BUF,2025,77,313,1999-10-04,25.91,UCF,Big Twelve Conference,2,68,6,Undrafted,204.0,BUF,2024,4.95,,117.0,,,33.625,10.125,36.5,80.625,83.4,68.1,,53.7,,,,,,
39383,00-0039383,SIM531085,,Jaylin Simpson,CB,1800,GB,2025,72,179,2000-05-17,25.29,Auburn,Southeastern Conference,2,38,5,Undrafted,164.0,IND,2024,4.45,,133.0,,,32.375,9.875,39.5,76.625,73.5,65.7,,59.4,,7.03,,,4.55,40.0
39415,00-0039415,RIC069213,,Brenden Rice,WR,4400,LAC,2025,75,210,2002-03-18,23.457,USC,Pacific Twelve Conference,2,82,7,Undrafted,225.0,LAC,2024,4.5,13.0,119.0,,,33.0,9.625,36.5,78.0,69.1,74.4,,73.4,,6.95,,,4.45,
39378,00-0039378,PRI482851,,Deantre Prince,CB,2250,JAX,2025,72,183,2000-10-12,24.885,Mississippi,Southeastern Conference,2,24,5,Undrafted,153.0,JAX,2024,4.38,,125.0,,,30.75,8.5,34.5,73.75,71.2,65.7,,64.2,,7.46,12.0,,,37.5
