tm_player_id,gsis_player_id,elias_player_id,nfl_player_id,tm_full_name,tm_position,elias_team_id,tm_team_abbrev,tm_season_year,tm_height,tm_weight,tm_dob,tm_age_sep1,tm_college,tm_college_conf,tm_experience,tm_jersey_number,tm_draft_round,tm_draft_num_in_round,tm_draft_number_overall,tm_draft_team,tm_draft_year,tm_40_time,tm_bench_reps,tm_broad_jump,tm_20_shuttle,tm_3_cone,tm_arm_length,tm_hand_span,tm_vert_jump,tm_wing_span,tm_athlete_score,tm_combine_score,tm_size_score,tm_production_score,tm_proday_dash40,tm_proday_3cone,tm_proday_bench,tm_proday_long_jump,tm_proday_ss20,tm_proday_vert
40735,00-0040735,BUR035840,,Luther Burden III,WR,810,CHI,2025,72,210,2003-12-12,21.721,Missouri,Southeastern Conference,1,10,2,Undrafted,39.0,CHI,2025,4.41,,,,,31.25,8.5,,76.5,82.1,90.3,,81.0,,,,,,
40007,00-0040007,BOO053216,,Tyler Booker,G,1200,DAL,2025,76,321,2004-04-12,21.386,Alabama,Southeastern Conference,1,52,1,Undrafted,12.0,DAL,2025,5.38,21.0,94.0,4.84,7.96,34.5,11.0,27.0,83.5,60.1,75.1,,77.0,,7.9,,,4.65,
40010,00-0040010,SOR501140,,Barryn Sorrell,DE,1800,GB,2025,75,256,2002-12-22,22.693,Texas,Southeastern Conference,1,99,4,Undrafted,124.0,GB,2025,4.68,28.0,121.0,4.36,7.06,32.25,9.25,34.0,77.875,81.0,70.4,,63.2,,,,,,
40069,00-0040069,BUC221280,,Teddye Buchanan,LB,325,BAL,2025,74,240,2002-10-03,22.912,California,Atlantic Coast Conference,1,40,4,Undrafted,129.0,BAL,2025,4.6,26.0,125.0,,,31.375,9.375,40.0,75.375,80.8,72.3,,64.7,,7.24,,,4.27,
40173,00-0040173,ING682089,,Tyrion Ingram-Dawkins,DT,3000,MIN,2025,77,290,2003-06-26,22.183,Georgia,Southeastern Conference,1,90,5,Undrafted,139.0,MIN,2025,4.86,,124.0,4.34,7.28,33.5,9.75,36.0,82.75,90.0,72.9,,62.8,,7.35,23.0,,4.5,
40201,00-0040201,HAR474808,,Marcus Harris,CB,2100,TEN,2025,71,188,2001-03-06,24.49,California,Atlantic Coast Conference,1,26,6,Undrafted,183.0,TEN,2025,4.45,,,,,29.75,8.875,,75.0,69.3,66.1,,62.1,4.38,7.13,,120.0,4.25,36.5
40214,00-0040214,KIN564399,,Kobe King,LB,3430,NYJ,2025,73,250,2003-01-28,22.591,Penn State,Big Ten Conference,1,45,6,Undrafted,201.0,MIN,2025,,,,,,31.25,9.5,,78.625,73.4,71.5,,67.4,4.67,7.19,26.0,118.0,4.32,
40585,00-0040585,HAM360450,,Ty Hamilton,DT,2510,LAR,2025,75,295,2002-04-15,23.381,Ohio State,Big Ten Conference,1,57,5,Undrafted,148.0,LAR,2025,,,,,,32.25,10.125,,78.625,80.6,70.0,,67.8,4.95,7.78,34.0,111.0,4.72,32.0
40661,00-0040661,JAC135702,,Donovan Jackson,G,3000,MIN,2025,76,324,2002-12-04,22.743,Ohio State,Big Ten Conference,1,74,1,Undrafted,24.0,MIN,2025,,,,,,33.5,9.875,,83.75,70.5,74.3,,69.5,,,32.0,107.0,4.84,32.0
40667,00-0040667,GOL068614,,Matthew Golden,WR,1800,GB,2025,71,191,2003-08-01,22.085,Texas,Southeastern Conference,1,0,1,Undrafted,23.0,GB,2025,4.29,,,,,30.625,9.5,,76.375,91.3,84.5,,76.0,,,,,,
40691,00-0040691,DAR735504,,Jaxson Dart,QB,3410,NYG,2025,74,223,2003-05-13,22.304,Mississippi,Southeastern Conference,1,6,1,Undrafted,25.0,NYG,2025,,,,,,30.0,9.5,,72.875,85.2,81.0,,82.7,,,,,,
40011,00-0040011,JAM592520,,Shemar James,LB,1200,DAL,2025,73,222,2004-06-24,21.186,Florida,Southeastern Conference,1,50,5,Undrafted,152.0,DAL,2025,4.69,,117.0,4.27,7.09,31.5,8.5,32.0,77.75,65.0,62.6,,57.0,,,,,,
40711,00-0040711,WES147430,,CJ West,DT,4500,SF,2025,73,316,2002-06-12,23.222,Indiana,Big Ten Conference,1,99,4,Undrafted,113.0,SF,2025,4.95,,,,,31.5,9.75,33.0,79.125,84.6,72.1,,63.5,,,28.0,,,
40740,00-0040740,TRA305064,,Ozzy Trapilo,OT,810,CHI,2025,80,312,2001-10-17,23.874,Boston College,Atlantic Coast Conference,1,75,2,Undrafted,56.0,CHI,2025,5.21,22.0,106.0,4.7,7.71,33.0,10.375,,81.0,78.6,74.5,,66.6,,,,,,
40733,00-0040733,EMM083509,,Nick Emmanwori,SAF,4600,SEA,2025,75,220,2004-02-07,21.564,South Carolina,Southeastern Conference,1,3,2,Undrafted,35.0,SEA,2025,4.38,20.0,138.0,,,32.5,9.0,43.0,78.25,92.6,85.3,,78.0,,,,,,
40726,00-0040726,BEL775572,,Anthony Belton,OT,1800,GB,2025,78,336,2001-02-23,24.52,N.C. State,Atlantic Coast Conference,1,71,2,Undrafted,54.0,GB,2025,5.26,,107.0,,7.77,33.875,10.25,29.5,83.125,78.9,76.8,,74.9,,,20.0,,4.69,30.0
40723,00-0040723,KIS108529,,Jack Kiser,LB,2250,JAX,2025,74,231,2000-09-10,24.975,Notre Dame,Independent,1,54,4,Undrafted,107.0,JAX,2025,,,,,,30.375,9.0,,75.5,71.7,66.5,,60.4,4.67,6.97,20.0,117.0,4.29,34.5
40737,00-0040737,FER333882,,Terrance Ferguson,TE,2510,LAR,2025,77,255,2003-03-07,22.487,Oregon,Big Ten Conference,1,18,2,Undrafted,46.0,LAR,2025,4.63,,122.0,,,32.875,9.25,39.0,80.125,77.9,74.0,,69.0,,,15.0,,,
40784,00-0040784,JUD359919,,Quinshon Judkins,RB,1050,CLE,2025,72,219,2003-10-29,21.841,Ohio State,Big Ten Conference,1,10,2,Undrafted,36.0,CLE,2025,4.48,,132.0,,,30.25,9.25,38.5,73.5,92.3,83.3,,76.5,,,24.0,,,
40147,00-0040147,WIL722464,,Jared Wilson,C,3200,NE,2025,75,310,2003-06-05,22.241,Georgia,Southeastern Conference,1,58,3,Undrafted,95.0,NE,2025,4.84,,112.0,4.56,,32.375,10.75,32.0,80.0,93.1,82.6,,84.4,,,23.0,,,
40171,00-0040171,FAR314612,,Joshua Farmer,DT,3200,NE,2025,75,312,2003-01-17,22.621,Florida State,Atlantic Coast Conference,1,92,4,Undrafted,137.0,NE,2025,5.11,26.0,112.0,,,35.0,10.25,29.0,83.375,69.5,68.1,,69.1,,,,,,
40181,00-0040181,MBO415291,,Marcus Mbow,G,3410,NYG,2025,77,300,2003-04-02,22.416,Purdue,Big Ten Conference,1,71,5,Undrafted,154.0,NYG,2025,,,,4.67,,32.0,10.5,,80.0,64.3,71.2,,67.9,,,,,,
40192,00-0040192,HAN072674,,Jordan Hancock,CB,610,BUF,2025,73,195,2003-08-12,22.055,Ohio State,Big Ten Conference,1,37,5,Undrafted,170.0,BUF,2025,,,,,,30.75,8.625,,76.125,84.3,72.2,,58.9,4.45,,14.0,126.0,,41.5
40218,00-0040218,HOR430113,,Jimmy Horn Jr.,WR,750,CAR,2025,68,174,2002-09-12,22.97,Colorado,Big Twelve Conference,1,15,6,Undrafted,208.0,CAR,2025,4.46,,128.0,4.41,,30.375,8.75,38.0,74.5,62.9,55.1,,55.5,,7.32,,,4.3,
40245,00-0040245,COL069214,,Connor Colby,G,4500,SF,2025,77,309,2003-01-16,22.624,Iowa,Big Ten Conference,1,75,7,Undrafted,249.0,SF,2025,5.11,,110.0,4.63,7.78,32.0,10.0,28.5,77.125,83.8,67.3,,57.9,,7.53,23.0,111.0,4.58,29.5
40699,00-0040699,CAM670633,,Will Campbell,OT,3200,NE,2025,78,319,2004-01-06,21.652,LSU,Southeastern Conference,1,66,1,Undrafted,4.0,NE,2025,4.98,,113.0,,,32.625,9.5,32.0,77.375,88.8,82.6,,77.5,,,,,,
40739,00-0040739,ARR629685,,Elijah Arroyo,TE,4600,SEA,2025,77,254,2003-04-05,22.408,Miami,Atlantic Coast Conference,1,18,2,Undrafted,50.0,SEA,2025,,22.0,,,,33.0,10.0,,81.875,73.0,75.1,,71.0,,,,,,
40736,00-0040736,TAY566412,,Mason Taylor,TE,3430,NYJ,2025,77,251,2004-05-08,21.315,LSU,Southeastern Conference,1,85,2,Undrafted,42.0,NYJ,2025,,,,,,32.25,10.0,,78.75,81.6,80.4,,77.5,4.68,7.06,28.0,,4.54,
40744,00-0040744,TUI489240,,JT Tuimoloau,DE,2200,IND,2025,76,264,2003-05-10,22.312,Ohio State,Big Ten Conference,1,91,2,Undrafted,45.0,IND,2025,,,,,,33.75,10.5,,82.375,75.4,79.1,,84.8,,,24.0,119.0,4.37,35.5
40009,00-0040009,WIL520796,,Savion Williams,WR,1800,GB,2025,76,222,2001-11-22,23.775,TCU,Big Twelve Conference,1,83,3,Undrafted,87.0,GB,2025,4.48,,,,,32.5,10.25,,80.875,88.2,79.2,,70.7,,,,,,
40133,00-0040133,THO029457,,Azareye'h Thomas,CB,3430,NYJ,2025,73,197,2004-07-06,21.153,Florida State,Atlantic Coast Conference,1,23,3,Undrafted,73.0,NYJ,2025,,,122.0,,,32.375,10.0,,78.0,65.5,74.2,,71.8,4.58,,,,4.21,
40178,00-0040178,MAR482067,,Jason Marshall Jr.,CB,2700,MIA,2025,72,204,2002-09-06,22.986,Florida,Southeastern Conference,1,33,5,Undrafted,150.0,MIA,2025,4.49,,125.0,,,30.25,9.25,37.5,75.625,73.9,67.2,,56.3,4.53,,,122.0,,37.0
40186,00-0040186,MAU299634,,Francisco Mauigoa,LB,3430,NYJ,2025,74,233,2003-03-17,22.46,Miami,Atlantic Coast Conference,1,51,5,Undrafted,162.0,NYJ,2025,4.6,,121.0,4.24,7.15,31.75,10.25,35.0,77.375,78.6,70.0,,65.7,,,21.0,,,37.0
40190,00-0040190,SLA389332,,Jackson Slater,G,2100,TEN,2025,75,311,2003-05-30,22.257,Sacramento State,Big Sky Conference,1,64,5,Undrafted,167.0,TEN,2025,5.01,31.0,108.0,,,32.0,10.0,28.5,78.5,83.3,76.4,,76.8,,7.69,,,4.7,32.5
40221,00-0040221,MIC746634,,R.J. Mickens,SAF,4400,LAC,2025,72,210,2001-07-10,24.145,Clemson,Atlantic Coast Conference,1,27,6,Undrafted,214.0,LAC,2025,4.49,,121.0,,,32.25,8.875,41.5,77.625,81.5,71.1,,63.7,,,17.0,,,
40241,00-0040241,LOV537190,,Dominic Lovett,WR,1540,DET,2025,70,185,2002-11-08,22.814,Georgia,Southeastern Conference,1,19,7,Undrafted,244.0,DET,2025,4.4,,120.0,4.27,,31.375,9.25,33.5,75.625,76.3,72.3,,63.6,,,,,,
40649,00-0040649,OUZ415291,,Robbie Ouzts,RB,4600,SEA,2025,75,274,2002-09-06,22.986,Alabama,Southeastern Conference,1,40,5,Undrafted,175.0,SEA,2025,4.91,26.0,119.0,4.45,7.34,31.25,9.75,34.0,78.25,61.7,64.3,,59.6,,,,,,
40678,00-0040678,HAR192559,,Derrick Harmon,DT,3900,PIT,2025,76,313,2003-08-03,22.079,Oregon,Big Ten Conference,1,99,1,Undrafted,21.0,PIT,2025,4.95,,,,,34.375,10.375,,83.75,78.0,81.0,,81.2,,,,,,
40724,00-0040724,SAN495668,,T.J. Sanders,DT,610,BUF,2025,76,297,2003-07-30,22.09,South Carolina,Southeastern Conference,1,98,2,Undrafted,41.0,BUF,2025,,,112.0,4.67,7.7,33.125,10.25,31.5,80.875,78.1,74.6,,76.0,4.95,,,,,
40751,00-0040751,JOH751013,,Will Johnson,CB,3800,ARI,2025,74,200,2003-03-29,22.427,Michigan,Big Ten Conference,1,0,2,Undrafted,47.0,ARI,2025,,,,,,30.125,9.125,,75.875,73.1,79.6,,78.7,,,,,,
40016,00-0040016,BRI485289,,Warren Brinson,DT,1800,GB,2025,77,315,2002-02-04,23.572,Georgia,Southeastern Conference,1,91,6,Undrafted,198.0,GB,2025,5.09,,115.0,,,33.5,10.375,31.0,80.875,79.7,72.0,,66.3,,,27.0,,4.64,
40662,00-0040662,ROB712647,,Ty Robinson,DT,3700,PHI,2025,77,288,2001-05-03,24.331,Nebraska,Big Ten Conference,1,95,4,Undrafted,111.0,PHI,2025,4.83,28.0,119.0,4.5,7.58,32.25,10.0,33.5,79.0,83.1,74.5,,69.8,,,,,,
40709,00-0040709,HAI740557,,Maxwell Hairston,CB,610,BUF,2025,71,192,2003-08-06,22.071,Kentucky,Southeastern Conference,1,31,1,Undrafted,30.0,BUF,2025,4.28,,129.0,,,31.0,8.75,39.5,76.625,84.3,79.9,,71.9,,,,,,
40743,00-0040743,SHO768898,,Tyler Shough,QB,3300,NO,2025,77,219,1999-09-28,25.926,Louisville,Atlantic Coast Conference,1,6,2,Undrafted,40.0,NO,2025,4.63,,117.0,,,30.75,9.75,32.0,76.5,82.8,70.2,,60.5,,,,,,
40749,00-0040749,MUK426541,,Andrew Mukuba,SAF,3700,PHI,2025,71,186,2002-12-07,22.734,Texas,Southeastern Conference,1,24,2,Undrafted,64.0,PHI,2025,4.45,,,,,30.0,9.0,,75.375,64.9,71.3,,69.1,,7.15,,,4.45,
40141,00-0040141,WIN665351,,Kevin Winston Jr.,SAF,2100,TEN,2025,74,213,2003-12-02,21.748,Penn State,Big Ten Conference,1,23,3,Undrafted,82.0,TEN,2025,,,,,,32.5,9.5,,80.875,79.7,74.8,,61.2,4.51,,,,,
40142,00-0040142,JOH398805,,Kaleb Johnson,RB,3900,PIT,2025,72,225,2003-08-14,22.049,Iowa,Big Ten Conference,1,20,3,Undrafted,83.0,PIT,2025,4.57,,,,,33.0,9.625,,78.5,69.0,78.9,,78.3,,,,,,
40146,00-0040146,MIL818789,,Wyatt Milum,OT,2250,JAX,2025,78,317,2002-12-27,22.68,West Virginia,Big Twelve Conference,1,64,3,Undrafted,89.0,JAX,2025,5.27,,108.0,4.69,,32.125,10.25,30.0,79.5,75.2,78.0,,78.3,,7.59,,,4.84,
40202,00-0040202,NEA156553,,Devin Neal,RB,3300,NO,2025,71,213,2003-08-12,22.055,Kansas,Big Twelve Conference,1,24,6,Undrafted,184.0,NO,2025,4.58,,124.0,,,29.625,8.5,37.5,71.75,67.1,73.2,,80.6,,,,,4.53,
40224,00-0040224,NEL486278,,Jack Nelson,OT,200,ATL,2025,79,314,2002-01-15,23.627,Wisconsin,Big Ten Conference,1,69,7,Undrafted,218.0,ATL,2025,,,,,,33.5,10.0,,81.375,71.6,68.8,,63.9,,,23.0,,,
40184,00-0040184,LAM544943,,KeAndre Lambert-Smith,WR,4400,LAC,2025,73,182,2001-10-16,23.877,Auburn,Southeastern Conference,1,84,5,Undrafted,158.0,LAC,2025,4.37,,124.0,,,32.625,9.125,34.5,78.625,86.7,73.4,,66.1,,,11.0,127.0,3.98,34.0
40704,00-0040704,GAB601185,,Dillon Gabriel,QB,1050,CLE,2025,71,205,2000-12-28,24.674,Oregon,Big Ten Conference,1,8,3,Undrafted,94.0,CLE,2025,,,,,,29.625,9.25,,73.0,78.4,77.0,,81.3,,,,,,
40731,00-0040731,AMO590520,,Trey Amos,CB,5110,WAS,2025,73,190,2002-03-03,23.498,Mississippi,Southeastern Conference,1,23,2,Undrafted,61.0,WAS,2025,4.43,13.0,126.0,,,31.25,9.0,32.5,77.75,71.4,74.3,,67.2,,,,,4.36,
40747,00-0040747,MOR566235,,Benjamin Morrison,CB,4900,TB,2025,72,190,2004-03-11,21.474,Notre Dame,Independent,1,21,2,Undrafted,53.0,TB,2025,,,,,,30.375,9.25,,75.875,74.0,78.8,,78.8,,,17.0,,,
40151,00-0040151,GRA396159,,Charles Grant,OT,2520,LV,2025,76,304,2002-03-22,23.446,William & Mary,Colonial Athletic Association,1,60,3,Undrafted,99.0,LV,2025,,19.0,,,,34.75,10.25,,81.875,71.7,76.0,,84.0,5.09,7.88,20.0,95.0,4.95,27.0
40169,00-0040169,HEM233360,,Tonka Hemingway,DT,2520,LV,2025,74,284,2001-10-31,23.836,South Carolina,Southeastern Conference,1,97,4,Undrafted,135.0,LV,2025,,,112.0,4.48,7.36,33.0,9.0,32.0,80.75,85.4,71.1,,62.9,5.02,,,,,
40199,00-0040199,PEG410041,,JJ Pegues,DT,2520,LV,2025,74,325,2001-11-25,23.767,Mississippi,Southeastern Conference,1,92,6,Undrafted,180.0,LV,2025,5.15,,,,,32.5,9.375,27.5,79.25,56.1,61.7,,65.6,,7.77,23.0,,4.89,
40205,00-0040205,MUL623816,,Kalel Mullings,RB,2100,TEN,2025,74,226,2002-10-04,22.91,Michigan,Big Ten Conference,1,31,6,Undrafted,188.0,TEN,2025,,,,,,31.75,10.0,,78.0,69.9,61.8,,55.8,,,,,,
40216,00-0040216,MED416416,,Kain Medrano,LB,5110,WAS,2025,75,230,2001-02-16,24.539,UCLA,Big Ten Conference,1,56,6,Undrafted,205.0,WAS,2025,4.46,,125.0,,,32.0,9.125,38.0,77.25,83.9,70.5,,59.0,,6.96,,,4.26,
40248,00-0040248,BIG384540,,Zeek Biggers,DT,2700,MIA,2025,78,319,2003-10-04,21.91,Georgia Tech,Atlantic Coast Conference,1,93,7,Undrafted,253.0,MIA,2025,5.14,,111.0,,,34.875,10.25,34.5,85.125,69.1,61.8,,54.6,,7.91,22.0,113.0,4.75,
40660,00-0040660,WIL454914,,Mykel Williams,DE,4500,SF,2025,77,267,2004-06-29,21.172,Georgia,Southeastern Conference,1,98,1,Undrafted,11.0,SF,2025,,,,,,34.375,10.25,,82.875,71.1,75.0,,65.3,4.77,,,,,
40666,00-0040666,HAM773946,,Omarion Hampton,RB,4400,LAC,2025,72,220,2003-03-16,22.463,North Carolina,Atlantic Coast Conference,1,8,1,Undrafted,22.0,LAC,2025,4.46,18.0,130.0,4.4,,30.5,9.375,38.0,74.75,86.9,87.7,,86.4,,,,,,
40174,00-0040174,JAC056990,,Cam Jackson,DT,750,CAR,2025,78,328,2002-08-07,23.068,Florida,Southeastern Conference,1,92,5,Undrafted,140.0,CAR,2025,5.17,,93.0,,,34.125,9.5,24.5,81.875,51.0,60.7,,62.6,,,,,4.89,
40179,00-0040179,GID271611,,DJ Giddens,RB,2200,IND,2025,73,212,2003-08-26,22.016,Kansas State,Big Twelve Conference,1,21,5,Undrafted,151.0,IND,2025,4.43,,130.0,4.33,,30.375,9.25,39.5,75.25,79.5,77.9,,81.5,,7.19,,,,
40116,00-0040116,SIM248456,,Josh Simmons,OL,2310,KC,2025,77,310,2002-12-26,22.682,Ohio State,Big Ten Conference,1,71,1,Undrafted,32.0,KC,2025,,,,,,33.0,10.0,,82.0,74.3,77.8,,76.5,,,33.0,,,
40648,00-0040648,HOR714724,,Tory Horton,WR,4600,SEA,2025,74,196,2002-11-29,22.756,Colorado State,Mountain West Conference,1,15,5,Undrafted,166.0,SEA,2025,4.41,,,,,30.625,9.0,37.5,77.0,83.6,76.4,,71.4,,,,,,
40668,00-0040668,SAN478221,,Shedeur Sanders,QB,1050,CLE,2025,74,212,2002-02-07,23.564,Colorado,Big Twelve Conference,1,12,5,Undrafted,144.0,CLE,2025,,,,,,31.5,9.375,,77.75,76.3,83.2,,88.9,,,,,,
40715,00-0040715,SKA578439,,Cam Skattebo,RB,3410,NYG,2025,71,215,2002-02-05,23.569,Arizona State,Big Twelve Conference,1,44,4,Undrafted,105.0,NYG,2025,,,123.0,,,29.875,9.375,39.5,73.875,74.0,87.5,,95.1,,,,,,
40756,00-0040756,STE801492,,Shemar Stewart,DE,920,CIN,2025,77,267,2003-11-12,21.803,Texas A&M,Southeastern Conference,1,97,1,Undrafted,17.0,CIN,2025,4.59,,131.0,,,34.125,9.625,40.0,84.75,91.2,80.2,,65.1,,,,,,
40008,00-0040008,REV425416,,Shavon Revel Jr.,CB,1200,DAL,2025,74,198,2002-04-12,23.389,East Carolina,American Athletic Conference,1,34,3,Undrafted,76.0,DAL,2025,,,,,,32.625,9.625,,79.75,74.5,78.4,,75.2,,,12.0,,,
40070,00-0040070,VIN560679,,Carson Vinson,OT,325,BAL,2025,79,321,2001-11-13,23.8,Alabama A&M,Southwestern Athletic Conference,1,71,5,Undrafted,141.0,BAL,2025,5.12,,111.0,,7.51,34.5,10.25,28.5,84.375,77.3,70.0,,65.4,,7.64,14.0,,4.85,28.5
40135,00-0040135,MAR685763,,Nick Martin,LB,4500,SF,2025,71,221,2002-10-13,22.885,Oklahoma State,Big Twelve Conference,1,45,3,Undrafted,75.0,SF,2025,4.53,26.0,123.0,,,31.75,9.25,38.0,78.375,85.1,74.3,,68.8,4.59,7.2,,,4.23,
40225,00-0040225,FID396877,,Thomas Fidone II,TE,3410,NYG,2025,78,255,2002-09-20,22.948,Nebraska,Big Ten Conference,1,86,7,Undrafted,219.0,NYG,2025,4.7,,126.0,4.29,7.01,34.0,10.625,35.5,82.625,76.8,72.7,,67.1,,,17.0,,,
40587,00-0040587,KEN036858,,Drew Kendall,C,3700,PHI,2025,76,308,2001-11-27,23.762,Boston College,Atlantic Coast Conference,1,66,5,Undrafted,168.0,PHI,2025,5.05,20.0,,4.51,7.56,31.75,9.625,,77.5,85.3,74.9,,71.2,,,,105.0,,30.5
40646,00-0040646,ROY507380,,Jalen Royals,WR,2310,KC,2025,72,195,2003-02-18,22.534,Utah State,Mountain West Conference,1,11,4,Undrafted,133.0,KC,2025,4.42,13.0,,,,30.125,9.5,,73.75,87.4,84.3,,78.8,,6.94,,121.0,4.25,36.0
40204,00-0040204,REE264482,,Jaylen Reed,SAF,2120,HOU,2025,72,212,2003-01-29,22.589,Penn State,Big Ten Conference,1,23,6,Undrafted,187.0,HOU,2025,4.49,19.0,,,,30.375,9.0,33.5,74.25,78.3,68.0,,59.7,,,,,,
40718,00-0040718,HUN816230,,Travis Hunter,CB,2250,JAX,2025,73,185,2003-05-18,22.29,Colorado,Big Twelve Conference,1,12,1,Undrafted,2.0,JAX,2025,,,,,,31.375,9.125,,76.875,71.5,88.2,,98.2,,,,,,
40076,00-0040076,PEE160116,,Aeneas Peebles,DT,325,BAL,2025,72,289,2001-09-03,23.995,Virginia Tech,Atlantic Coast Conference,1,93,6,Undrafted,210.0,BAL,2025,4.94,,109.0,4.7,,31.375,9.625,32.5,78.0,77.8,69.9,,67.1,,,28.0,,,
40150,00-0040150,ROG135448,,Caleb Rogers,OT,2520,LV,2025,76,312,2001-10-03,23.912,Texas Tech,Big Twelve Conference,1,76,3,Undrafted,98.0,LV,2025,5.1,,111.0,4.49,7.43,32.375,9.75,34.0,79.0,86.1,63.5,,53.5,,,21.0,,,
40156,00-0040156,BOW669654,,Billy Bowman Jr.,SAF,200,ATL,2025,70,194,2003-01-13,22.632,Oklahoma,Southeastern Conference,1,33,4,Undrafted,118.0,ATL,2025,4.42,17.0,123.0,,,28.5,8.625,35.5,70.75,74.9,68.3,,66.5,,,,,,
40168,00-0040168,ROB678792,,Que Robinson,LB,1400,DEN,2025,76,243,2001-05-12,24.307,Alabama,Southeastern Conference,1,51,4,Undrafted,134.0,DEN,2025,,,,,,33.5,9.625,,80.125,62.4,56.1,,53.3,,,,,,
40196,00-0040196,BAR549896,,Tyler Baron,DE,3430,NYJ,2025,76,258,2001-10-22,23.86,Miami,Atlantic Coast Conference,1,94,5,Undrafted,176.0,NYJ,2025,4.62,19.0,121.0,,,33.125,10.0,35.5,80.25,73.1,70.1,,69.2,,7.41,,,4.53,
40244,00-0040244,MAT050930,,Moliki Matavao,TE,3300,NO,2025,80,263,2003-03-17,22.46,UCLA,Big Ten Conference,1,80,7,Undrafted,248.0,NO,2025,4.81,,114.0,,,32.5,9.5,32.5,78.875,61.3,63.3,,58.2,,,,,,
40706,00-0040706,NOL552942,,Walter Nolen,DT,3800,ARI,2025,76,296,2003-10-14,21.882,Mississippi,Southeastern Conference,1,97,1,Undrafted,16.0,ARI,2025,,,,,,32.5,9.5,,78.625,73.6,84.3,,87.8,,,27.0,,4.76,
40752,00-0040752,OLA110743,,Oluwafemi Oladejo,LB,2100,TEN,2025,75,259,2003-09-29,21.923,UCLA,Big Ten Conference,1,7,2,Undrafted,52.0,TEN,2025,,20.0,120.0,,,33.375,9.75,36.5,82.125,73.5,70.0,,66.6,,,,118.0,,
40019,00-0040019,TOI207645,,Jay Toia,DT,1200,DAL,2025,74,342,2003-07-16,22.129,UCLA,Big Ten Conference,1,93,7,Undrafted,217.0,DAL,2025,,,,,,32.5,10.0,,76.375,61.5,59.5,,55.1,,7.96,,,4.82,24.5
40068,00-0040068,JON826254,,Emery Jones Jr.,OT,325,BAL,2025,77,315,2004-03-05,21.49,LSU,Southeastern Conference,1,51,3,Undrafted,91.0,BAL,2025,,,,,,34.25,10.75,,81.5,72.0,71.1,,61.1,,,,,,
40071,00-0040071,MCW493398,,Mac McWilliams,CB,3700,PHI,2025,70,191,2001-11-29,23.756,UCF,Big Twelve Conference,1,22,5,Undrafted,145.0,PHI,2025,4.41,,,,,29.875,8.375,34.0,72.625,76.4,70.7,,63.1,,,12.0,,,
40161,00-0040161,KEN282395,,Kyle Kennard,LB,4400,LAC,2025,77,254,2001-12-12,23.721,South Carolina,Southeastern Conference,1,54,4,Undrafted,125.0,LAC,2025,4.73,23.0,,,,34.0,9.75,,81.5,69.8,73.0,,76.8,4.81,,,,,
40193,00-0040193,FRA780268,,Miles Frazier,G,1540,DET,2025,78,325,2001-09-12,23.97,LSU,Southeastern Conference,1,71,5,Undrafted,171.0,DET,2025,5.24,27.0,108.0,,,32.75,9.0,31.0,81.25,76.1,72.1,,66.2,,7.76,,,4.84,
40206,00-0040206,LEO697925,,Riley Leonard,QB,2200,IND,2025,76,213,2002-09-13,22.967,Notre Dame,Independent,1,15,6,Undrafted,189.0,IND,2025,,,,,,31.625,9.5,,77.125,89.3,73.6,,65.7,,,,,,
40219,00-0040219,CON459403,,Hayden Conner,G,3800,ARI,2025,78,314,2002-04-26,23.35,Texas,Southeastern Conference,1,58,6,Undrafted,211.0,ARI,2025,,,,4.88,7.9,33.25,9.625,,79.625,72.6,64.1,,60.9,5.23,7.64,,101.0,4.72,25.5
40586,00-0040586,BLU326186,,Jaydon Blue,RB,1200,DAL,2025,69,198,2004-01-08,21.646,Texas,Southeastern Conference,1,23,5,Undrafted,149.0,DAL,2025,4.38,,,,,29.875,8.25,,75.5,86.5,72.9,,72.2,4.38,,,123.0,,29.5
40692,00-0040692,HUN671764,,Jarquez Hunter,RB,2510,LAR,2025,70,209,2002-12-29,22.674,Auburn,Southeastern Conference,1,27,4,Undrafted,117.0,LAR,2025,4.44,21.0,120.0,,,30.0,9.5,33.5,72.625,76.0,72.9,,74.2,,,,120.0,4.47,33.5
40249,00-0040249,DIG189645,,Fadil Diggs,DE,3300,NO,2025,77,261,2001-10-15,23.88,Syracuse,Atlantic Coast Conference,1,40,7,Undrafted,254.0,NO,2025,4.57,,121.0,,,33.375,10.375,30.5,79.125,78.5,68.3,,67.6,,,26.0,,4.39,
40741,00-0040741,TUR700234,,Shemar Turner,DT,810,CHI,2025,75,293,2003-01-14,22.63,Texas A&M,Southeastern Conference,1,95,2,Undrafted,62.0,CHI,2025,,,,,,33.625,10.25,,81.125,80.3,72.2,,71.8,,,,,,
40748,00-0040748,NOR381433,,Omarr Norman-Lott,DT,2310,KC,2025,75,315,2002-03-11,23.476,Tennessee,Southeastern Conference,1,55,2,Undrafted,63.0,KC,2025,,,113.0,,,33.75,10.75,31.5,80.5,68.7,68.2,,67.3,5.15,,,,,
40149,00-0040149,SMI390278,,Jaylin Smith,CB,2120,HOU,2025,71,190,2003-11-05,21.822,USC,Big Ten Conference,1,22,3,Undrafted,97.0,HOU,2025,4.45,,122.0,,,29.875,9.25,32.5,75.25,66.3,66.2,,67.3,,,15.0,,,
