Rank,playerId,league,playerImageId,headshotUrl,player,playerFullName,position,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamImageId,lastNFLTeamId,lastNFLTeamAbbrev,lastNFLTeamName,lastNFLTeamLocation,lastNFLTeamFullName,inFBS,inFCS,activeFBSTeam,activeFCSTeam,teamColor,gameConference,College,pro_day_40,pro_day_10_split,pro_day_3_cone,pro_day_vertical,pro_day_broad,pro_day_bench,combine_40,combine_10_split,combine_3_cone,combine_vertical,combine_broad,combine_bench,height,weight,hand_size,wing_span,arm_length,CmbnScr,AthleteScr,ProdScr,SizeScr,G,null
1,100191299,NCAA,100191299,,Brett Eskildsen,Brett Eskildsen,WR,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,73,200,-,,-,-,-,-,-,12,
1,100191300,NCAA,100191300,,Aiden Flora,Aiden Flora,RB,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,72,190,-,,-,-,-,-,-,10,
1,100191301,NCAA,100191301,,Beau Goodwin,Beau Goodwin,LB,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,75,230,-,,-,-,-,-,-,7,
1,100191302,NCAA,100191302,,Cash Hayden,Cash Hayden,TE,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,78,245,-,,-,-,-,-,-,0,
1,100191303,NCAA,100191303,,Wade Helton,Wade Helton,OL,Arizona State Sun Devils,ASU,100000110,AZST,,,,,,true,,,,#990033,Big 12,Arizona State,-,-,,,,,-,-,-,-,,,76,310,-,,-,-,-,-,-,10,
1,100191304,NCAA,100191304,,Brent Helton,Brent Helton,OL,Arizona State Sun Devils,ASU,100000110,AZST,,,,,,true,,,,#990033,Big 12,Arizona State,-,-,,,,,-,-,-,-,,,76,315,-,,-,-,-,-,-,0,
1,100191305,NCAA,100191305,,Dontrell Holt,Dontrell Holt,OL,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,77,315,-,,-,-,-,-,-,0,
1,100191307,NCAA,100191307,,Angelo Jackson,Angelo Jackson,DB,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,73,200,-,,-,-,-,-,-,1,
1,100191309,NCAA,100191309,,Marcus Neal Jr.,Marcus Neal Jr.,DB,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,73,215,-,,-,-,-,-,-,12,
1,100191310,NCAA,100191310,,Dominic Overby,Dominic Overby,WR,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,77,200,-,,-,-,-,-,-,12,
1,100191311,NCAA,100191311,,Carson Robbins,Carson Robbins,WR,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,72,195,-,,-,-,-,-,-,7,
1,100191312,NCAA,100191312,,Garret Rutledge,Garret Rutledge,OL,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,79,315,-,,-,-,-,-,-,12,
1,100191316,NCAA,100191316,,Carson Van Dinter,Carson Van Dinter,DB,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,75,210,-,,-,-,-,-,-,11,
1,100191317,NCAA,100191317,,Connor Welsch,Connor Welsch,DB,Iowa State Cyclones,ISU,100000193,IAST,,,,,,true,,,,#C81030,Big 12,Iowa State,-,-,,,,,-,-,-,-,,,74,200,-,,-,-,-,-,-,9,
1,100184502,NCAA,100184502,,Brandon Baker,Brandon Baker,OL,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,76,308,-,,-,-,-,-,-,13,
1,100184503,NCAA,100184503,,Kobe Black,Kobe Black,DB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,74,199,-,,-,-,-,-,-,11,
1,100184504,NCAA,100184504,,Aaron Butler,Aaron Butler,WR,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,72,170,-,,-,-,-,-,-,3,
1,100184505,NCAA,100184505,,Christian Clark,Christian Clark,RB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,72,212,-,,-,-,-,-,-,8,
1,100184506,NCAA,100184506,,Daniel Cruz,Daniel Cruz,OL,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,74,315,-,,-,-,-,-,-,3,
1,100184508,NCAA,100184508,,Xavier Filsaime,Xavier Filsaime,DB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,73,194,-,,-,-,-,-,-,10,
1,100184509,NCAA,100184509,,Jerrick Gibson,Jerrick Gibson,RB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,70,206,-,,-,-,-,-,-,5,
1,100184510,NCAA,100184510,,Alex January,Alex January,DL,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,77,308,-,,-,-,-,-,-,10,
1,100184511,NCAA,100184511,,Jordon Johnson-Rubell,Jordon Johnson-Rubell,DB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,70,189,-,,-,-,-,-,-,13,
1,100184512,NCAA,100184512,,Parker Livingstone,Parker Livingstone,WR,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,76,191,-,,-,-,-,-,-,13,
1,100184513,NCAA,100184513,,Wardell Mack,Wardell Mack,DB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,72,184,-,,-,-,-,-,-,7,
1,100184514,NCAA,100184514,,Trey Owens,Trey Owens,QB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,77,219,-,,-,-,-,-,-,0,
1,100184515,NCAA,100184515,,Colin Simmons,Colin Simmons,LB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,75,240,-,,-,-,-,-,-,13,
1,100184516,NCAA,100184516,,Ty'Anthony Smith,Ty'Anthony Smith,LB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,73,216,-,,-,-,-,-,-,13,
1,100184517,NCAA,100184517,,Zina Umeozulu,Zina Umeozulu,DL,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,77,262,-,,-,-,-,-,-,12,
1,100184518,NCAA,100184518,,Ziky Umeozulu,Ziky Umeozulu,DB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,75,205,-,,-,-,-,-,-,1,
1,100184519,NCAA,100184519,,Jordan Washington,Jordan Washington,TE,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,76,264,-,,-,-,-,-,-,12,
1,100184520,NCAA,100184520,,Ryan Wingo,Ryan Wingo,WR,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,74,214,-,,-,-,-,-,-,13,
1,100184679,NCAA,100184679,,Landon Bell,Landon Bell,WR,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,74,205,-,,-,-,-,-,-,7,
1,100184680,NCAA,100184680,,Chandler Brown,Chandler Brown,OL,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,75,305,-,,-,-,-,-,-,5,
1,100184681,NCAA,100184681,,Chauncey Davis,Chauncey Davis,DB,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,71,185,-,,-,-,-,-,-,1,
1,100184682,NCAA,100184682,,Garrett Keeler,Garrett Keeler,DL,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,75,225,-,,-,-,-,-,-,1,
1,100184683,NCAA,100184683,,Jaden Landrum,Jaden Landrum,TE,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,75,225,-,,-,-,-,-,-,0,
1,100190240,NCAA,100190240,,Ridge Barker,Ridge Barker,TE,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,76,251,-,,-,-,-,-,-,0,
1,100190241,NCAA,100190241,,Spencer Barnett,Spencer Barnett,K,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,72,206,-,,-,-,-,-,-,3,
1,100190242,NCAA,100190242,,McCoy Bruce,McCoy Bruce,DB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,70,179,-,,-,-,-,-,-,0,
1,100190243,NCAA,100190243,,Jackson Duffey,Jackson Duffey,DB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,71,179,-,,-,-,-,-,-,0,
1,100190244,NCAA,100190244,,Eric Garza,Eric Garza,LB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,71,209,-,,-,-,-,-,-,1,
1,100190245,NCAA,100190245,,Melvin Hills III,Melvin Hills III,DL,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,75,302,-,,-,-,-,-,-,4,
1,100190246,NCAA,100190246,,Michael Kern,Michael Kern,P,California Golden Bears,CAL,100000130,CAUN,,,,,,true,,,,#003262,ACC,California,-,-,,,,,-,-,-,-,,,75,195,-,,-,-,-,-,-,11,
1,100190247,NCAA,100190247,,Nate Kibble,Nate Kibble,OL,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,75,330,-,,-,-,-,-,-,3,
1,100190250,NCAA,100190250,,Santana Wilson,Santana Wilson,DB,Texas Longhorns,TEX,100000311,TXUN,,,,,,true,,,,#BF5700,SEC,Texas,-,-,,,,,-,-,-,-,,,72,174,-,,-,-,-,-,-,1,
1,100191051,NCAA,100191051,,Ed'Mari Binion,Ed'Mari Binion,DL,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,78,265,-,,-,-,-,-,-,0,
1,100191052,NCAA,100191052,,Darius Curry,Darius Curry,QB,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,70,185,-,,-,-,-,-,-,5,
1,100191053,NCAA,100191053,,Jalen Dupree,Jalen Dupree,RB,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,72,210,-,,-,-,-,-,-,9,
1,100191055,NCAA,100191055,,Braden Hales,Braden Hales,OL,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,77,315,-,,-,-,-,-,-,4,
1,100191056,NCAA,100191056,,Kory Hall,Kory Hall,WR,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,74,205,-,,-,-,-,-,-,8,
1,100191057,NCAA,100191057,,Chance Harrison,Chance Harrison,DB,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,72,175,-,,-,-,-,-,-,12,
1,100191058,NCAA,100191058,,John Holthaus,John Holthaus,OL,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,79,315,-,,-,-,-,-,-,1,
1,100191059,NCAA,100191059,,Chris Jackson,Chris Jackson,DB,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,70,175,-,,-,-,-,-,-,11,
1,100191060,NCAA,100191060,,Berlin Lillard,Berlin Lillard,OL,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,75,340,-,,-,-,-,-,-,0,
1,100191061,NCAA,100191061,,Owen Long,Owen Long,LB,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,74,230,-,,-,-,-,-,-,12,
1,100191062,NCAA,100191062,,Tommy Maher,Tommy Maher,WR,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,71,185,-,,-,-,-,-,-,12,
1,100191064,NCAA,100191064,,Jack Moran,Jack Moran,DL,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,78,280,-,,-,-,-,-,-,12,
1,100191065,NCAA,100191065,,Dagan Myers,Dagan Myers,DB,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,71,195,-,,-,-,-,-,-,8,
1,100191066,NCAA,100191066,,AJ Noland,AJ Noland,DB,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,73,195,-,,-,-,-,-,-,6,
1,100191067,NCAA,100191067,,Phillip Ocon,Phillip Ocon,OL,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,76,305,-,,-,-,-,-,-,8,
1,100191068,NCAA,100191068,,Jordan Ross,Jordan Ross,WR,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,70,171,-,,-,-,-,-,-,7,
1,100191069,NCAA,100191069,,Keegan Shank,Keegan Shank,DL,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,76,295,-,,-,-,-,-,-,10,
1,100191070,NCAA,100191070,,Zach Smith,Zach Smith,OL,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,78,315,-,,-,-,-,-,-,8,
1,100191071,NCAA,100191071,,Kylan Studebaker,Kylan Studebaker,DB,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,72,190,-,,-,-,-,-,-,0,
1,100191073,NCAA,100191073,,Payne Williams III,Payne Williams III,K,Colorado State Rams,CSU,100000144,COST,,,,,,true,,,,#1E4D2B,MWC,Colorado State,-,-,,,,,-,-,-,-,,,70,185,-,,-,-,-,-,-,0,
1,100133740,NCAA,100133740,,Max Lemasters,Max Lemasters,K,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,66,175,-,,-,-,-,-,-,0,
1,100183787,NCAA,100183787,,Dakarai Anderson,Dakarai Anderson,WR,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,68,183,-,,-,-,-,-,-,5,
1,100183788,NCAA,100183788,,Stanley Clyne,Stanley Clyne,DB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,74,180,-,,-,-,-,-,-,3,
1,100183790,NCAA,100183790,,Simeon Coleman,Simeon Coleman,LB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,71,225,-,,-,-,-,-,-,13,
1,100183793,NCAA,100183793,,Willie Goodwyn,Willie Goodwyn,DB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,71,185,-,,-,-,-,-,-,3,
1,100183794,NCAA,100183794,,Gavin Grover,Gavin Grover,TE,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,78,255,-,,-,-,-,-,-,13,
1,100183796,NCAA,100183796,,Zay Johnson,Zay Johnson,DB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,74,180,-,,-,-,-,-,-,2,
1,100183797,NCAA,100183797,,Samaj Jones,Samaj Jones,QB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,71,211,-,,-,-,-,-,-,2,
1,100183799,NCAA,100183799,,Nathan Nunn,Nathan Nunn,LB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,74,285,-,,-,-,-,-,-,0,
1,100183800,NCAA,100183800,,Quan Sanks,Quan Sanks,DB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,70,195,-,,-,-,-,-,-,12,
1,100183801,NCAA,100183801,,Jake Wheelock,Jake Wheelock,OL,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,76,312,-,,-,-,-,-,-,1,
1,100183802,NCAA,100183802,,Kale Woodburn,Kale Woodburn,WR,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,68,165,-,,-,-,-,-,-,0,
1,100183803,NCAA,100183803,,Devyn Zahursky,Devyn Zahursky,TE,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,76,247,-,,-,-,-,-,-,13,
1,100188185,NCAA,100188185,,Lendric Barber,Lendric Barber,DL,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,75,310,-,,-,-,-,-,-,1,
1,100188188,NCAA,100188188,,Jakorion Caffey,Jakorion Caffey,RB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,71,212,-,,-,-,-,-,-,2,
1,100188189,NCAA,100188189,,Zac Clarke,Zac Clarke,OL,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,78,305,-,,-,-,-,-,-,0,
1,100188190,NCAA,100188190,,Daniel James,Daniel James,DB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,70,183,-,,-,-,-,-,-,12,
1,100188191,NCAA,100188191,,Elijah Jones,Elijah Jones,WR,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,71,195,-,,-,-,-,-,-,13,
1,100188192,NCAA,100188192,,Zane Kinsey,Zane Kinsey,WR,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,70,190,-,,-,-,-,-,-,0,
1,100188193,NCAA,100188193,,George Leibold,George Leibold,LB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,73,218,-,,-,-,-,-,-,2,
1,100188195,NCAA,100188195,,Marquaze Parker,Marquaze Parker,DL,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,75,277,-,,-,-,-,-,-,13,
1,100188196,NCAA,100188196,,Aiden Pastoriza,Aiden Pastoriza,OL,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,78,313,-,,-,-,-,-,-,1,
1,100188198,NCAA,100188198,,Drew Robinson,Drew Robinson,DB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,74,195,-,,-,-,-,-,-,1,
1,100188199,NCAA,100188199,,Marqavious Saboor,Marqavious Saboor,DB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,71,185,-,,-,-,-,-,-,12,
1,100188200,NCAA,100188200,,JP Schrieber,JP Schrieber,OL,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,74,305,-,,-,-,-,-,-,0,
1,100188202,NCAA,100188202,,Lyviel Waters,Lyviel Waters,TE,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,74,245,-,,-,-,-,-,-,3,
1,100188203,NCAA,100188203,,Montay Weedon,Montay Weedon,LB,Cincinnati Bearcats,CIN,100000138,OHCI,,,,,,true,,,,#E00122,Big 12,Cincinnati,-,-,,,,,-,-,-,-,,,72,212,-,,-,-,-,-,-,13,
1,100183595,NCAA,100183595,,Liam Andrews,Liam Andrews,DL,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,76,282,-,,-,-,-,-,-,5,
1,100183596,NCAA,100183596,,Antoine Belgrave-Shorter,Antoine Belgrave-Shorter,DB,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,72,195,-,,-,-,-,-,-,9,
1,100183597,NCAA,100183597,,Eagan Boyer,Eagan Boyer,OL,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,80,302,-,,-,-,-,-,-,9,
1,100183598,NCAA,100183598,,Josiah Brown,Josiah Brown,WR,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,71,180,-,,-,-,-,-,-,0,
1,100183599,NCAA,100183599,,De'Andre Cook,De'Andre Cook,DL,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,76,287,-,,-,-,-,-,-,3,
1,100183600,NCAA,100183600,,Cooper Cousins,Cooper Cousins,OL,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,78,314,-,,-,-,-,-,-,12,
1,100183601,NCAA,100183601,,Logan Cunningham,Logan Cunningham,WR,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,68,189,-,,-,-,-,-,-,0,
1,100183604,NCAA,100183604,,Andrew Dufault,Andrew Dufault,OL,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,73,237,-,,-,-,-,-,-,1,
1,100183605,NCAA,100183605,,Xavier Gilliam,Xavier Gilliam,DL,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,74,300,-,,-,-,-,-,-,13,
1,100183606,NCAA,100183606,,Ethan Grunkemeyer,Ethan Grunkemeyer,QB,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,74,208,-,,-,-,-,-,-,11,
1,100183607,NCAA,100183607,,Jaylen Harvey,Jaylen Harvey,DL,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,74,246,-,,-,-,-,-,-,11,
1,100183608,NCAA,100183608,,Kari Jackson,Kari Jackson,LB,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,73,237,-,,-,-,-,-,-,1,
1,100183609,NCAA,100183609,,Quinton Martin Jr.,Quinton Martin Jr.,RB,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,73,203,-,,-,-,-,-,-,7,
1,100183610,NCAA,100183610,,Jon Mitchell,Jon Mitchell,DB,Georgia Tech Yellow Jackets,GT,100000176,GATC,,,,,,true,,,,#B3A369,ACC,Georgia Tech,-,-,,,,,-,-,-,-,,,71,185,-,,-,-,-,-,-,7,
1,100183611,NCAA,100183611,,Luke Reynolds,Luke Reynolds,TE,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,76,252,-,,-,-,-,-,-,13,
1,100183612,NCAA,100183612,,Garrett Sexton,Garrett Sexton,OL,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,78,296,-,,-,-,-,-,-,13,
1,100183613,NCAA,100183613,,Vaboue Toure,Vaboue Toure,DB,Penn State Nittany Lions,PSU,100000266,PAST,,,,,,true,,,,#041E42,Big Ten,Penn State,-,-,,,,,-,-,-,-,,,73,209,-,,-,-,-,-,-,11,
1,100183873,NCAA,100183873,,Clay Ash,Clay Ash,RB,West Virginia Mountaineers,WVU,100000343,WVUN,,,,,,true,,,,#002B5C,Big 12,West Virginia,-,-,,,,,-,-,-,-,,,69,194,-,,-,-,-,-,-,8,
