team,draft_season,pos_group,pfr_player_id,avg_snap_pct,starter_is_hit,starter_is_good,contract_expiring,is_filled,is_need
MIN,2016,LB,BarrAn00,0.8771428571428571,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2016,DL,JoseLi99,0.6675,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2016,S,NA,NA,NA,NA,NA,FALSE,TRUE
MIN,2017,RB,McKiJe00,0.5133333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2017,WR,DiggSt00,0.81,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2017,OT,KaliMa00,1,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2017,EDGE,GrifEv99,0.859375,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2017,TE,RudoKy00,0.92125,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2017,CB,SmitHa00,0.9928571428571429,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2017,IOL,FuscBr00,0.9192857142857143,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2017,QB,BradSa00,0.9886666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2017,LB,BarrAn00,0.990625,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2017,DL,JoseLi99,0.655625,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2017,S,KearJa00,0.0825,FALSE,FALSE,FALSE,FALSE,TRUE
MIN,2018,RB,CookDa01,0.64,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2018,WR,DiggSt00,0.8049999999999999,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2018,OT,BergJo20,0.998125,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2018,EDGE,GrifEv99,0.8613333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2018,TE,RudoKy00,0.82375,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2018,CB,SmitHa00,0.97125,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2018,IOL,ElflPa00,0.99,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2018,QB,BradSa00,0.685,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2018,LB,KendEr00,0.9675,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2018,DL,JoseLi99,0.664375,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2018,S,KearJa00,0.03333333333333334,FALSE,FALSE,FALSE,FALSE,TRUE
MIN,2019,RB,CookDa01,0.6981818181818182,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2019,WR,DiggSt00,0.872,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2019,OT,ReifRi00,0.9446153846153846,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2019,EDGE,HuntDa01,0.844375,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2019,TE,RudoKy00,0.8831249999999999,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2019,CB,RhodXa00,0.8428571428571429,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2019,IOL,ElflPa00,0.9521428571428572,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2019,QB,CousKi00,1,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2019,LB,KendEr00,0.9757142857142858,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2019,DL,RichSh00,0.6925,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2019,S,KearJa00,0.2025,FALSE,FALSE,FALSE,FALSE,TRUE
MIN,2020,RB,CookDa01,0.655,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2020,WR,DiggSt00,0.7953333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2020,OT,ONeiBr00,0.996,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2020,EDGE,GrifEv99,0.8326666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2020,TE,RudoKy00,0.76625,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2020,CB,SmitHa00,0.9533333333333334,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2020,IOL,BradGa00,0.95875,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2020,QB,CousKi00,0.9926666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2020,LB,BarrAn00,0.97,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2020,DL,JoseLi99,0.6369230769230769,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2020,S,KearJa00,0.24866666666666667,FALSE,FALSE,TRUE,FALSE,TRUE
MIN,2021,RB,CookDa01,0.7092857142857143,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2021,WR,JeffJu00,0.805,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2021,OT,ReifRi00,1,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2021,EDGE,NgakYa00,0.7383333333333333,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2021,TE,RudoKy00,0.7208333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2021,CB,SmitHa00,0.95875,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2021,IOL,DoziDa00,1,TRUE,FALSE,TRUE,FALSE,TRUE
MIN,2021,QB,CousKi00,0.998125,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2021,LB,KendEr00,0.9981818181818182,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2021,DL,NA,NA,NA,NA,NA,FALSE,TRUE
MIN,2021,S,MeteJo00,0.015333333333333334,FALSE,FALSE,FALSE,FALSE,TRUE
MIN,2022,RB,CookDa01,0.6976923076923077,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2022,WR,JeffJu00,0.8917647058823529,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2022,OT,ClevEz00,1,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2022,EDGE,HuntDa01,0.8157142857142857,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2022,TE,ConkTy00,0.8099999999999999,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2022,CB,SmitHa00,0.998,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2022,IOL,BradGa00,1,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2022,QB,CousKi00,1,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2022,LB,KendEr00,0.98,TRUE,TRUE,FALSE,TRUE,FALSE
MIN,2022,DL,RichSh00,0.5729411764705883,TRUE,TRUE,TRUE,FALSE,TRUE
MIN,2022,S,WoodXa00,1,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2014,RB,BushRe00,0.6064285714285714,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2014,WR,JohnCa00,0.8928571428571428,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2014,OT,ReifRi00,0.975625,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2014,EDGE,YounWi99,0.749375,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2014,TE,PettBr00,0.9135714285714286,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2014,CB,DelmLo99,0.986875,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2014,IOL,SimsRo20,1,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2014,QB,StafMa00,0.99875,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2014,LB,TullSt20,0.995625,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2014,DL,SuhxNd99,0.851875,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2014,S,NA,NA,NA,NA,NA,FALSE,TRUE
DET,2015,RB,BushRe00,0.3718181818181818,FALSE,FALSE,FALSE,FALSE,TRUE
DET,2015,WR,TateGo00,0.846875,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2015,OT,ReifRi00,0.934,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2015,EDGE,AnsaEz00,0.6331249999999999,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2015,TE,PettBr00,0.615,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2015,CB,QuinGl99,0.993125,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2015,IOL,NA,NA,NA,NA,NA,FALSE,TRUE
DET,2015,QB,StafMa00,1,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2015,LB,LevyDe99,1,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2015,DL,SuhxNd99,0.8150000000000001,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2015,S,NA,NA,NA,NA,NA,FALSE,TRUE
DET,2016,RB,RiddTh00,0.42812500000000003,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2016,WR,JohnCa00,0.93125,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2016,OT,ReifRi00,0.995625,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2016,EDGE,AnsaEz00,0.629375,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2016,TE,EbroEr00,0.6714285714285714,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2016,CB,SlayDa00,0.9456249999999999,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2016,IOL,SwanTr00,1,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2016,QB,StafMa00,0.968125,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2016,LB,TullSt20,0.694375,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2016,DL,NA,NA,NA,NA,NA,FALSE,TRUE
DET,2016,S,NA,NA,NA,NA,NA,FALSE,TRUE
DET,2017,RB,RiddTh00,0.654,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2017,WR,JoneMa02,0.9093333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2017,OT,DeckTa00,1,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2017,EDGE,TaylDe00,0.645625,TRUE,FALSE,TRUE,FALSE,TRUE
DET,2017,TE,EbroEr00,0.8207692307692308,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2017,CB,QuinGl99,1,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2017,IOL,SwanTr00,1,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2017,QB,StafMa00,1,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2017,LB,WhitTa00,0.9646666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2017,DL,NgatHa20,0.6376923076923077,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2017,S,KillMi00,0.14500000000000002,FALSE,FALSE,FALSE,FALSE,TRUE
DET,2018,RB,RiddTh00,0.45125,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2018,WR,JoneMa02,0.9625,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2018,OT,DeckTa00,0.9612499999999999,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2018,EDGE,AnsaEz00,0.5485714285714286,FALSE,FALSE,TRUE,FALSE,TRUE
DET,2018,TE,EbroEr00,0.52625,FALSE,FALSE,TRUE,FALSE,TRUE
DET,2018,CB,SlayDa00,0.9775,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2018,IOL,GlasGr00,1,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2018,QB,StafMa00,0.99125,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2018,LB,WhitTa00,0.870625,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2018,DL,NA,NA,NA,NA,NA,FALSE,TRUE
DET,2018,S,KillMi00,0.33687500000000004,FALSE,FALSE,FALSE,FALSE,TRUE
DET,2019,RB,JohnKe06,0.516,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2019,WR,GollKe00,0.9013333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2019,OT,DeckTa00,0.986875,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2019,EDGE,NA,NA,NA,NA,NA,FALSE,TRUE
DET,2019,TE,ToilLe00,0.49125,FALSE,FALSE,TRUE,FALSE,TRUE
DET,2019,CB,DiggQu00,0.96375,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2019,IOL,RagnFr00,0.999375,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2019,QB,StafMa00,0.980625,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2019,LB,DaviJa01,0.989375,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2019,DL,RobiAS00,0.5084615384615384,FALSE,FALSE,FALSE,FALSE,TRUE
DET,2019,S,WalkTr01,0.268125,FALSE,FALSE,FALSE,FALSE,TRUE
DET,2020,RB,JohnKe06,0.5275,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2020,WR,JoneMa02,0.9015384615384615,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2020,OT,DeckTa00,0.9973333333333333,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2020,EDGE,NA,NA,NA,NA,NA,FALSE,TRUE
DET,2020,TE,HockTJ00,0.6316666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2020,CB,SlayDa00,0.8642857142857143,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2020,IOL,RagnFr00,0.99,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2020,QB,DrisJe00,1,TRUE,FALSE,TRUE,FALSE,TRUE
DET,2020,LB,DaviJa01,0.8636363636363636,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2020,DL,RobiAS00,0.58,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2020,S,WalkTr01,0.8769230769230769,TRUE,FALSE,FALSE,FALSE,TRUE
DET,2021,RB,SwifDA00,0.48307692307692307,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2021,WR,JoneMa02,0.899375,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2021,OT,DeckTa00,1,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2021,EDGE,FlowTr00,0.6371428571428571,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2021,TE,HockTJ00,0.734375,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2021,CB,HarmDu00,0.9825,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2021,IOL,RagnFr00,1,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2021,QB,StafMa00,0.915,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2021,LB,CollJa00,0.8514285714285714,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2021,DL,ShelDa01,0.5958333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2021,S,WalkTr01,0.704,FALSE,FALSE,FALSE,FALSE,TRUE
DET,2022,RB,SwifDA00,0.6576923076923077,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2022,WR,ReynJo00,0.7942857142857143,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2022,OT,NA,NA,NA,NA,NA,FALSE,TRUE
DET,2022,EDGE,HarrCh03,0.7635294117647059,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2022,TE,HockTJ00,0.8391666666666666,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2022,CB,OruwAm00,0.9814285714285714,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2022,IOL,JackJo03,1,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2022,QB,GoffJa00,0.9928571428571429,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2022,LB,AnzaAl00,0.8735714285714286,TRUE,TRUE,TRUE,FALSE,TRUE
DET,2022,DL,BrocMi00,0.589375,TRUE,TRUE,FALSE,TRUE,FALSE
DET,2022,S,WalkTr01,0.8873333333333333,TRUE,FALSE,TRUE,FALSE,TRUE
TEN,2014,RB,JohnCh04,0.74625,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2014,WR,WrigKe01,0.75,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2014,OT,RoosMi20,1,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2014,EDGE,MorgDe99,0.8053333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2014,TE,ShiaVi00,0.52,FALSE,FALSE,TRUE,FALSE,TRUE
TEN,2014,CB,McCoJa99,0.99,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2014,IOL,WarmCh00,1,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2014,QB,FitzRy00,0.9109090909090909,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2014,LB,NA,NA,NA,NA,NA,FALSE,TRUE
TEN,2014,DL,CaseJu00,0.8726666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2014,S,NA,NA,NA,NA,NA,FALSE,TRUE
TEN,2015,RB,SankBi00,0.3775,FALSE,FALSE,FALSE,FALSE,TRUE
TEN,2015,WR,HuntJu00,0.8366666666666667,TRUE,FALSE,FALSE,FALSE,TRUE
TEN,2015,OT,OherMi20,1,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2015,EDGE,MorgDe99,0.886875,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2015,TE,GordRi00,0.30666666666666664,FALSE,FALSE,TRUE,FALSE,TRUE
TEN,2015,CB,GrifMi99,0.9925,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2015,IOL,LeviAn20,0.999375,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2015,QB,WhitCh02,0.8514285714285714,TRUE,FALSE,FALSE,FALSE,TRUE
TEN,2015,LB,WillAv00,0.71375,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2015,DL,CaseJu00,0.801875,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2015,S,NA,NA,NA,NA,NA,FALSE,TRUE
TEN,2016,RB,CobbDa00,0.25857142857142856,FALSE,FALSE,FALSE,FALSE,TRUE
TEN,2016,WR,DougHa00,0.7771428571428571,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2016,OT,LewaTa00,0.9293333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2016,EDGE,MorgDe99,0.8170000000000001,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2016,TE,FasaAn00,0.530625,FALSE,FALSE,FALSE,FALSE,TRUE
TEN,2016,CB,GrifMi99,0.9593333333333334,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2016,IOL,WarmCh00,0.9514285714285714,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2016,QB,MariMa01,0.9141666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2016,LB,WillAv00,0.932,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2016,DL,CaseJu00,0.78625,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2016,S,NA,NA,NA,NA,NA,FALSE,TRUE
TEN,2017,RB,MurrDe00,0.809375,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2017,WR,SharTa00,0.736875,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2017,OT,ConkJa00,0.9975,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2017,EDGE,MorgDe99,0.7566666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2017,TE,FasaAn00,0.503125,FALSE,FALSE,TRUE,FALSE,TRUE
TEN,2017,CB,McCoJa99,0.8592857142857143,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2017,IOL,WarmCh00,1,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2017,QB,MariMa01,0.964,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2017,LB,WillAv00,0.840625,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2017,DL,CaseJu00,0.7066666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2017,S,ByarKe01,0.599375,FALSE,FALSE,FALSE,FALSE,TRUE
TEN,2018,RB,MurrDe00,0.672,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2018,WR,MattRi00,0.8228571428571428,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2018,OT,ConkJa00,0.999375,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2018,EDGE,MorgDe99,0.75,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2018,TE,SmitJo01,0.54,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2018,CB,RyanLo00,0.9073333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2018,IOL,JoneBe01,1,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2018,QB,MariMa01,0.9693333333333334,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2018,LB,OrakBr99,0.771875,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2018,DL,CaseJu00,0.79875,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2018,S,ByarKe01,0.9975,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2019,RB,LewiDi00,0.605625,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2019,WR,DaviCo03,0.883125,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2019,OT,LewaTa00,0.9166666666666666,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2019,EDGE,MorgDe99,0.6069230769230769,FALSE,FALSE,TRUE,FALSE,TRUE
TEN,2019,TE,SmitJo01,0.7476923076923077,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2019,CB,RyanLo00,0.9457142857142857,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2019,IOL,JoneBe01,1,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2019,QB,MariMa01,0.8828571428571429,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2019,LB,BrowJa06,0.809375,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2019,DL,CaseJu00,0.7706666666666666,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2019,S,ByarKe01,0.996875,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2020,RB,HenrDe00,0.642,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2020,WR,DaviCo03,0.7566666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2020,OT,LewaTa00,0.9691666666666666,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2020,EDGE,LandHa00,0.86,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2020,TE,SmitJo01,0.713125,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2020,CB,RyanLo00,0.989375,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2020,IOL,JoneBe01,0.9973333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2020,QB,TannRy00,0.8691666666666666,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2020,LB,EvanRa01,0.86375,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2020,DL,CaseJu00,0.7464285714285714,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2020,S,ByarKe01,0.989375,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2021,RB,HenrDe00,0.655,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2021,WR,BrowAJ00,0.81,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2021,OT,KellDe00,0.9768749999999999,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2021,EDGE,LandHa00,0.9375,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2021,TE,SmitJo01,0.7493333333333333,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2021,CB,VaccKe00,0.9492307692307692,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2021,IOL,DaviNa01,1,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2021,QB,TannRy00,0.979375,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2021,LB,BrowJa06,0.921,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2021,DL,SimmJe01,0.8033333333333333,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2021,S,ByarKe01,0.985,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2022,RB,HenrDe00,0.72,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2022,WR,BrowAJ00,0.6961538461538461,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2022,OT,LewaTa00,0.9215384615384615,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2022,EDGE,LandHa00,0.8941176470588236,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2022,TE,SwaiGe00,0.660625,TRUE,FALSE,TRUE,FALSE,TRUE
TEN,2022,CB,FultKr00,0.9392307692307692,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2022,IOL,QuesDa00,0.9994117647058823,TRUE,TRUE,TRUE,FALSE,TRUE
TEN,2022,QB,TannRy00,0.9858823529411764,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2022,LB,LongDa04,0.9390000000000001,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2022,DL,SimmJe01,0.8529411764705882,TRUE,TRUE,FALSE,TRUE,FALSE
TEN,2022,S,ByarKe01,0.9647058823529412,TRUE,TRUE,FALSE,TRUE,FALSE
NYG,2014,RB,BrowAn03,0.73125,TRUE,FALSE,TRUE,FALSE,TRUE
NYG,2014,WR,NickHa01,0.8713333333333333,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2014,OT,PughJu00,1,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2014,EDGE,NA,NA,NA,NA,NA,FALSE,TRUE
NYG,2014,TE,MyerBr00,0.83,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2014,CB,RollAn20,0.995625,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2014,IOL,DiehDa21,1,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2014,QB,MannEl00,0.961875,TRUE,TRUE,FALSE,TRUE,FALSE
NYG,2014,LB,BeasJo99,0.8858333333333334,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2014,DL,JoseLi99,0.5506666666666666,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2014,S,NA,NA,NA,NA,NA,FALSE,TRUE
NYG,2015,RB,JennRa00,0.5281818181818182,TRUE,TRUE,FALSE,TRUE,FALSE
NYG,2015,WR,BeckOd00,0.9141666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
NYG,2015,OT,JerrJo20,0.998125,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2015,EDGE,PierJa99,0.9125,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2015,TE,RobiAd00,0.06875,FALSE,FALSE,FALSE,FALSE,TRUE
NYG,2015,CB,RollAn20,0.994375,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2015,IOL,WaltJ.20,0.991875,TRUE,TRUE,FALSE,TRUE,FALSE
NYG,2015,QB,MannEl00,0.983125,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2015,LB,WillJa02,0.9411111111111111,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2015,DL,HankJo00,0.64875,TRUE,TRUE,FALSE,TRUE,FALSE
NYG,2015,S,NA,NA,NA,NA,NA,FALSE,TRUE
NYG,2016,RB,VereSh00,0.385625,FALSE,FALSE,FALSE,FALSE,TRUE
NYG,2016,WR,BeckOd00,0.948,TRUE,TRUE,FALSE,TRUE,FALSE
NYG,2016,OT,PughJu00,0.9971428571428571,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2016,EDGE,PierJa99,0.88375,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2016,TE,NA,NA,NA,NA,NA,FALSE,TRUE
NYG,2016,CB,AmukPr00,0.9681818181818181,TRUE,TRUE,TRUE,FALSE,TRUE
NYG,2016,IOL,RichWe00,0.9746666666666667,TRUE,TRUE,FALSE,TRUE,FALSE
