pfr_player_name,pos_group,team,gsis_id,season,pick,tier,is_hit,avg_snap_pct,snap_ratio,rookie_apy_cap_pct,fa_median_apy_cap_pct,rookie_surplus,second_apy_cap_pct,player_return,player_sharpe,sharpe_linear,sharpe_elite
Cedric Ogbuehi,OT,CIN,00-0032233,2015,21,Late 1st,FALSE,0.34500000000000003,0.47260273972602745,0.016,0.08149999999999999,0.12382191780821918,0.013000000000000001,0.13682191780821917,0.4258744893565612,-0.6590268496124263,0.5624288068243084
Jonathan Bostic,LB,CHI,00-0030064,2013,50,Round 2,FALSE,0.29897058823529415,0.4320384223053384,0,0.061,0.10541737504250256,0,0.10541737504250256,0.42466416257006784,-0.9272530653358044,-0.35150887120124186
Kaiir Elam,CB,BUF,00-0037242,2022,23,Late 1st,FALSE,0.3456944444444444,0.49955844572896596,0.016,0.08199999999999999,0.13188342967244698,0.004,0.135883429672447,0.41576595616848977,-1.1362659091557372,0.08046471267687343
Nate Irving,LB,DEN,00-0028005,2011,67,Round 3,FALSE,0.296764705882353,0.42885073104386273,0.006,0.061,0.0943471608296498,0.017,0.11134716082964981,0.4151613119572193,-1.5009104241941897,-0.26024197516630576
Pierre Desir,CB,CLE,00-0031331,2014,127,Rounds 4-7,FALSE,0.19720588235294115,0.28497959877592655,0.005,0.08199999999999999,0.08777371642298536,0.04,0.12777371642298535,0.4143587014706784,-4.672744495348817,-0.6021907924538343
Charlie Heck,OT,HOU,00-0036195,2020,126,Rounds 4-7,FALSE,0.2966197183098591,0.4063283812463824,0.005,0.08149999999999999,0.12433648466139298,0.008,0.13233648466139297,0.41210875680947523,-3.1707480263226144,-0.4449332397639939
John Ridgeway,DL,DAL,00-0037283,2022,178,Rounds 4-7,FALSE,0.20263888888888892,0.3766522098306485,0.005,0.075,0.10546261875258157,0.009000000000000001,0.11446261875258157,0.4117102898588181,-3.7779540498924526,-0.695540700768399
Gino Gradkowski,IOL,BAL,00-0029268,2012,98,Round 3,FALSE,0.33627450980392154,0.4501666797910596,0.005,0.051,0.08283066908155497,0.006999999999999999,0.08983066908155496,0.4115469342924547,-1.1210940108268708,-0.4767011195371987
Freddie Swain,WR,SEA,00-0036247,2020,214,Rounds 4-7,FALSE,0.24746478873239436,0.3866637323943662,0.004,0.079,0.11599911971830985,0.005,0.12099911971830986,0.41028368652853975,-3.823139033302942,-0.6228278656929864
Adam Shaheen,TE,CHI,00-0033896,2017,45,Round 2,FALSE,0.22529411764705884,0.4218990967173386,0.009000000000000001,0.048,0.06581625908790482,0.012,0.07781625908790482,0.4072767014033552,-0.36078026178736594,-0.6556584315197126
Chris Moore,WR,BAL,00-0032398,2016,107,Rounds 4-7,FALSE,0.2435294117647059,0.380514705882353,0.005,0.079,0.11263235294117648,0.008,0.12063235294117647,0.406700791781513,-3.823139033302942,-0.6228278656929864
Ben Bartch,IOL,JAX,00-0036272,2020,116,Rounds 4-7,FALSE,0.3130985915492958,0.4191413541489904,0.005,0.051,0.07712200916341423,0.004,0.08112200916341424,0.4031152837626704,-2.4541091296547317,-0.6606857915206148
Jacoby Ford,WR,LV,00-0027709,2010,108,Rounds 4-7,FALSE,0.24352941176470586,0.38051470588235287,0,0.079,0.12024264705882351,0,0.12024264705882351,0.4028938080364722,-3.823139033302942,-0.6228278656929864
Sione Takitaki,LB,CLE,00-0035646,2019,80,Round 3,FALSE,0.2991428571428571,0.43228736581337734,0.005,0.061,0.09683236994219653,0.013000000000000001,0.10983236994219653,0.40267038770622177,-1.5009104241941897,-0.26024197516630576
Seth Devalve,TE,CLE,00-0033080,2016,138,Rounds 4-7,FALSE,0.23029411764705882,0.4312623925974884,0.004,0.048,0.07590218109715795,0.005,0.08090218109715795,0.40227523205680704,-2.3689887502760683,-0.586867207426399
Percy Butler,S,WAS,00-0038100,2022,113,Rounds 4-7,FALSE,0.30138888888888893,0.4221132897603487,0.005,0.053,0.08104575163398695,0.008,0.08904575163398695,0.4006701253791526,-2.184659545441944,-0.5511731411824057
Cedrick Wilson Jr.,WR,DAL,00-0034418,2018,208,Rounds 4-7,FALSE,0.1811594202898551,0.2830615942028986,0.004,0.079,0.08491847826086958,0.035,0.11991847826086958,0.3997270471525749,-3.823139033302942,-0.6228278656929864
Michael Deiter,IOL,MIA,00-0035686,2019,78,Round 3,FALSE,0.3312857142857143,0.4434882386689616,0.005,0.051,0.08160183591508893,0.006999999999999999,0.08860183591508894,0.3985231431918217,-1.1210940108268708,-0.4767011195371987
Jack Crawford,EDGE,LV,00-0029627,2012,158,Rounds 4-7,FALSE,0.22137254901960787,0.36350172252809176,0,0.091,0.1323146270002254,0.006999999999999999,0.1393146270002254,0.3978578251713554,-3.8204197934098256,-0.6044285050354133
Kaden Elliss,LB,NOR,00-0035316,2019,244,Rounds 4-7,FALSE,0.17614285714285716,0.254541701073493,0.003,0.061,0.05905367464905037,0.032,0.09105367464905037,0.3966202862428401,-3.875277998195149,-0.8050209414767096
Samaje Perine,RB,WAS,00-0033526,2017,114,Rounds 4-7,FALSE,0.14088235294117646,0.3330552078987623,0.005,0.06,0.07327214573772771,0.017,0.09027214573772771,0.3965526792858971,-5.507493653254559,-0.7649141963140151
Jay Prosch,RB,HOU,00-0031085,2014,211,Rounds 4-7,FALSE,0.14941176470588236,0.35321930190515927,0.004,0.06,0.07912112362675566,0.011000000000000001,0.09012112362675566,0.394574351642517,-5.507493653254559,-0.7649141963140151
Ashtyn Davis,S,NYJ,00-0036329,2020,68,Round 3,FALSE,0.27802816901408456,0.3893951946975974,0.006,0.053,0.07320629660314831,0.011000000000000001,0.08420629660314831,0.3945596368283615,-0.9517824670434979,-0.6701102991437132
Kingsley Keke,DL,GNB,00-0034984,2019,150,Rounds 4-7,FALSE,0.20414285714285713,0.37944768985661176,0.004,0.075,0.10776314391927773,0.005,0.11276314391927773,0.3939798072313438,-3.7779540498924526,-0.695540700768399
Daimion Stafford,CB,TEN,00-0030491,2013,248,Rounds 4-7,FALSE,0.2647058823529412,0.38252295137708264,0,0.08199999999999999,0.1254675280516831,0,0.1254675280516831,0.39348232756978774,-4.672744495348817,-0.6021907924538343
Phil Taylor,DL,CLE,00-0027959,2011,21,Late 1st,FALSE,0.2794117647058824,0.5193527225016401,0.023,0.075,0.10802536628034114,0.005,0.11302536628034114,0.3919241365839408,-0.5579535424283915,0.23099991956812158
Phillip Gaines,CB,KAN,00-0031015,2014,87,Round 3,FALSE,0.29205882352941176,0.42205032301938117,0.005,0.08199999999999999,0.12999149948996938,0.005,0.13499149948996939,0.3910730618379329,-2.986769766952211,-0.2996236181936407
Malcolm Rodriguez,LB,DET,00-0037289,2022,188,Rounds 4-7,FALSE,0.2520833333333333,0.36428227360308285,0.005,0.061,0.081599229287090555,0.009000000000000001,0.09059922928709055,0.3906229414373546,-3.875277998195149,-0.8050209414767096
Kalen Ballage,RB,MIA,00-0034799,2018,131,Rounds 4-7,FALSE,0.16014492753623188,0.37859320930551277,0.004,0.06,0.084804878884434845,0.005,0.08980487888443485,0.390431675369619,-5.507493653254559,-0.7649141963140151
Kerryon Johnson,RB,DET,00-0034349,2018,43,Round 2,FALSE,0.20086956521739135,0.4748689485044713,0.009000000000000001,0.06,0.09687326549491214,0.005,0.10187326549491214,0.39037522371873534,-1.5069658434565287,-0.4735968759125675
Crockett Gillmore,TE,BAL,00-0030992,2014,99,Round 3,FALSE,0.2555882352941176,0.47862965410883446,0.005,0.048,0.08232430050671953,0,0.08232430050671953,0.3844387453244488,-0.9835958778133722,-0.5376092011535986
Josh Chapman,DL,IND,00-0029574,2012,136,Rounds 4-7,FALSE,0.21490196078431376,0.39944602376266497,0.005,0.075,0.11184488665354618,0,0.11184488665354618,0.3843997039085107,-3.7779540498924526,-0.695540700768399
